	review_id	sentence_id	text	target	category	entity	attribute	polarity
752	341	341:0	i am overall very pleased with my toshiba satellite, i like the extra features, i love the windows 7 home premium.		laptop#general	laptop	general	positive
753	341	341:0	i am overall very pleased with my toshiba satellite, i like the extra features, i love the windows 7 home premium.		laptop#design_features	laptop	design	positive
754	341	341:0	i am overall very pleased with my toshiba satellite, i like the extra features, i love the windows 7 home premium.		os#general	os	general	positive
755	341	341:1	the battery life has not decreased since i bought it, so i'm thrilled with that.		battery#operation_performance	battery	performance	positive
756	341	341:1	the battery life has not decreased since i bought it, so i'm thrilled with that.		battery#quality	battery	quality	positive
757	341	341:2	i also love the design, the looks, the feel, and the my toshiba feature is wonderfull.		laptop#design_features	laptop	design	positive
758	341	341:2	i also love the design, the looks, the feel, and the my toshiba feature is wonderfull.		laptop#quality	laptop	quality	positive
759	341	341:3	i would easly reccomend this laptop to a friend.		laptop#general	laptop	general	positive
760	334	334:0	couldnt not use it.		laptop#usability	laptop	usability	negative
761	334	334:1	tried to make a recovey disk wouldnt get passed the first recovery disk.		laptop#usability	laptop	usability	negative
762	334	334:2	defective software.		software#quality	software	quality	negative
763	334	334:3	returned it to walmart.		laptop#general	laptop	general	negative
764	334	334:4	this was the second computer and brand bought that day.					
765	327	327:0	i would like to have volume buttons rather than the adjustment that is on the front.		laptop#design_features	laptop	design	negative
766	327	327:1	i also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.		mouse#operation_performance	mouse	performance	negative
767	327	327:2	i went to toshiba online help and found some suggestions to fix it.		support#quality	support	quality	positive
768	327	327:3	one of them seems to have worked.		support#quality	support	quality	positive
769	329	329:0	its a good laptop for its value.		laptop#general	laptop	general	positive
770	329	329:0	its a good laptop for its value.		laptop#price	laptop	price	neutral
771	329	329:1	registration/1st use is easy.		laptop#usability	laptop	usability	positive
772	329	329:2	features like the font are very block-like and old school.		laptop#design_features	laptop	design	negative
773	329	329:3	would like more trendy, high tech features.		laptop#design_features	laptop	design	negative
774	329	329:4	the start menu is not the easiest thing to navigate due to the stacking.		os#usability	os	usability	negative
775	329	329:5	keys stick periodically and i havent had the laptop for 45 days yet.		keyboard#operation_performance	keyboard	performance	negative
776	329	329:5	keys stick periodically and i havent had the laptop for 45 days yet.		keyboard#quality	keyboard	quality	negative
777	329	329:6	came fully loaded - good.		laptop#design_features	laptop	design	positive
778	329	329:7	seems to slow down occassionally but can run many applications (ie internet tabs, programs, etc) simultaneously.		laptop#operation_performance	laptop	performance	positive
779	333	333:0	i'm really impressed with the quality and performance for the price of the computer.		laptop#quality	laptop	quality	positive
780	333	333:0	i'm really impressed with the quality and performance for the price of the computer.		laptop#operation_performance	laptop	performance	positive
781	333	333:0	i'm really impressed with the quality and performance for the price of the computer.		laptop#price	laptop	price	neutral
782	333	333:1	graphics are clean and sharp, internet interfaces are seamless.		graphics#quality	graphics	quality	positive
783	333	333:1	graphics are clean and sharp, internet interfaces are seamless.		laptop#connectivity	laptop	connectivity	positive
784	333	333:2	only issue is that it is a little slow, and i'm fixing that by adding more ram.		laptop#operation_performance	laptop	performance	negative
785	333	333:2	only issue is that it is a little slow, and i'm fixing that by adding more ram.		memory#design_features	memory	design	neutral
786	333	333:3	sound card is limited though.		multimedia_devices#design_features	multimedia	design	negative
787	5	5:0	the laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.		laptop#design_features	laptop	design	positive
788	5	5:0	the laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.		laptop#portability	laptop	portability	positive
789	5	5:1	it is small enough to fit in one of my purses!		laptop#design_features	laptop	design	positive
790	5	5:2	windows 7 starter is terrific (no you can't change the background) but i don't need to, i use it just for school work.		os#general	os	general	positive
791	5	5:2	windows 7 starter is terrific (no you can't change the background) but i don't need to, i use it just for school work.		os#usability	os	usability	neutral
792	5	5:3	the battery life is amazing, the versitility is outstanding.		battery#operation_performance	battery	performance	positive
793	5	5:3	the battery life is amazing, the versitility is outstanding.		laptop#usability	laptop	usability	positive
794	5	5:4	the ease of set up was terrific.		laptop#usability	laptop	usability	positive
795	5	5:5	i was even able to uninstall mcaffe and install one of my symantec licenses with a no issues whatsoever.		laptop#usability	laptop	usability	positive
796	5	5:6	i had to adjust my mousepad sensitivity, because it is very sensitive.		mouse#operation_performance	mouse	performance	negative
797	5	5:7	keyboard is great, very quiet for all the typing that i do.		keyboard#general	keyboard	general	positive
798	5	5:7	keyboard is great, very quiet for all the typing that i do.		keyboard#quality	keyboard	quality	positive
799	5	5:8	screen is crystal clear, yes it's small - but it's a netbook!		display#quality	display	quality	positive
800	5	5:8	screen is crystal clear, yes it's small - but it's a netbook!		display#design_features	display	design	neutral
801	47	47:0	awesome laptop and the perfect size to carry around in college.		laptop#general	laptop	general	positive
802	47	47:0	awesome laptop and the perfect size to carry around in college.		laptop#design_features	laptop	design	positive
803	47	47:0	awesome laptop and the perfect size to carry around in college.		laptop#portability	laptop	portability	positive
804	47	47:1	i couldn't believe how long the battery lasted on a single charge.		battery#operation_performance	battery	performance	positive
805	47	47:2	i loaded windows 7 via bootcamp and it works flawlessly!		os#operation_performance	os	performance	positive
806	47	47:3	simply amazing computer!!		laptop#general	laptop	general	positive
807	46	46:0	i really like the mac 15.4in. notebook, but its very pricey.		laptop#general	laptop	general	positive
808	46	46:0	i really like the mac 15.4in. notebook, but its very pricey.		laptop#price	laptop	price	negative
809	46	46:1	heck, i like all mac computers, but they're all way too pricey for the kind of economy the u.s. is going through.					
810	46	46:2	love the graphics, awesome programs (including garageband), and really cool default background.		graphics#general	graphics	general	positive
811	46	46:2	love the graphics, awesome programs (including garageband), and really cool default background.		laptop#design_features	laptop	design	positive
812	46	46:2	love the graphics, awesome programs (including garageband), and really cool default background.		software#general	software	general	positive
813	46	46:3	but, like i said before, the only reason i don't currently have a mac laptop is because all of their laptops are too pricey.		laptop#price	laptop	price	negative
814	298	298:0	waiting for the i7 was well worth it, great value for the price.		laptop#general	laptop	general	positive
815	298	298:0	waiting for the i7 was well worth it, great value for the price.		laptop#price	laptop	price	neutral
816	298	298:1	bigger hd, better graphics card, and a bid hd.		hard_disc#design_features	disc	design	positive
817	298	298:1	bigger hd, better graphics card, and a bid hd.		graphics#general	graphics	general	positive
818	298	298:2	there is nothing to complain about the system.		laptop#general	laptop	general	positive
819	298	298:3	i have used pc's and converting to this macbook pro was easy.		laptop#usability	laptop	usability	positive
820	298	298:4	if you have the money i suggest going for the i7.		laptop#general	laptop	general	positive
821	393	393:0	this is my first personal satellite purchase but had very good experience through previous satellite work issued laptops.					
822	393	393:1	i mainly use it for email, internet, and managing personal files (pics, vids, etc.).					
823	393	393:2	i occassionaly use it for work via vpn and it has not given me any problems.		laptop#miscellaneous	laptop	miscellaneous	positive
824	393	393:3	the screen is nice and the images comes very clear, the keyboard and the fit just feels right.		display#general	display	general	positive
825	393	393:3	the screen is nice and the images comes very clear, the keyboard and the fit just feels right.		display#quality	display	quality	positive
826	393	393:3	the screen is nice and the images comes very clear, the keyboard and the fit just feels right.		keyboard#quality	keyboard	quality	positive
827	393	393:3	the screen is nice and the images comes very clear, the keyboard and the fit just feels right.		laptop#design_features	laptop	design	positive
828	393	393:4	i consider myself an average user and this computer serves my need.		laptop#general	laptop	general	positive
829	393	393:5	the price is another driving influence that made me purchase this laptop.		laptop#price	laptop	price	positive
830	393	393:6	i'ts nice to have the higher-end laptops, but this fits my budget and the features i need.		laptop#quality	laptop	quality	positive
831	393	393:6	i'ts nice to have the higher-end laptops, but this fits my budget and the features i need.		laptop#design_features	laptop	design	positive
832	393	393:6	i'ts nice to have the higher-end laptops, but this fits my budget and the features i need.		laptop#price	laptop	price	positive
833	393	393:7	i normally dont participate in reviews/surveys but this laptop has not given me any problems and hope to share my thoughts...		laptop#general	laptop	general	positive
834	393	393:8	another satisfied customer.		laptop#general	laptop	general	positive
835	201	201:0	the apple macbook is the best investment that i have ever made.		laptop#general	laptop	general	positive
836	201	201:1	i previously owned a toshiba and it only lasted about 2 years.					
837	201	201:2	the newer macbook that i have purchased is one of the best computers.		laptop#general	laptop	general	positive
838	201	201:3	i am a college student and it has been very useful.		laptop#miscellaneous	laptop	miscellaneous	positive
839	201	201:4	it has all the features that are necessary for college and if not they are able to be added onto the computer.		laptop#design_features	laptop	design	positive
840	201	201:4	it has all the features that are necessary for college and if not they are able to be added onto the computer.		laptop#usability	laptop	usability	positive
841	201	201:5	it has a lot of memory and a great battery life.		memory#design_features	memory	design	positive
842	201	201:5	it has a lot of memory and a great battery life.		battery#operation_performance	battery	performance	positive
843	201	201:6	it is sleek and lightweight and charges quickly when needed.		laptop#design_features	laptop	design	positive
844	201	201:6	it is sleek and lightweight and charges quickly when needed.		battery#operation_performance	battery	performance	positive
845	201	201:7	its white color is stylish for college students and easy to take to carry and take to classes.		laptop#design_features	laptop	design	positive
846	201	201:7	its white color is stylish for college students and easy to take to carry and take to classes.		laptop#portability	laptop	portability	positive
847	201	201:8	iphoto is great for adding pictures right to facebook and other social networking sites.		software#miscellaneous	software	miscellaneous	positive
848	201	201:9	the internet capabilities are also very strong and picks up signals very easily.		laptop#connectivity	laptop	connectivity	positive
849	274	274:0	i have owned macbook pros since 2005 and this is the best yet!					
850	274	274:1	i have had no problems with it unlike some hardware defects on past models.					
851	274	274:2	i have never had to shut down the computer unexpectedly and the computer has never froze on me.		laptop#operation_performance	laptop	performance	positive
852	274	274:3	the screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers.		display#quality	display	quality	positive
853	274	274:3	the screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers.		keyboard#usability	keyboard	usability	positive
854	274	274:4	navigation through the computer is far superior compared to windows operating systems, as well.					
855	274	274:5	overall, this is a wonderful computer and definitly worth the purchase!		laptop#general	laptop	general	positive
856	262	262:0	the graphics are stunning.		graphics#general	graphics	general	positive
857	262	262:1	it's wonderful for computer gaming.		laptop#miscellaneous	laptop	miscellaneous	positive
858	262	262:2	i would definitely suggest this laptop!		laptop#general	laptop	general	positive
859	262	262:3	it is very user friendly and not hard to figure out at all.		laptop#usability	laptop	usability	positive
860	262	262:4	it has many great programs, such as ilife, iphotos and others.		laptop#design_features	laptop	design	positive
861	262	262:4	it has many great programs, such as ilife, iphotos and others.		software#general	software	general	positive
862	262	262:5	ilife is easily compatible with microsoft office so you can send and receive files from a pc.		software#usability	software	usability	positive
863	262	262:6	in addition, all the design tools on pages and keynotes makes it much easier to create professional looking documents and presentations.		software#design_features	software	design	positive
864	262	262:6	in addition, all the design tools on pages and keynotes makes it much easier to create professional looking documents and presentations.		software#usability	software	usability	positive
865	262	262:7	this comes in very handy for me as an educator.		software#usability	software	usability	positive
866	262	262:8	iphotos is an excellent program for storing and organizing photos.		software#miscellaneous	software	miscellaneous	positive
867	262	262:9	it allows you to automatically upload photos to your facebook account with one click.		software#usability	software	usability	positive
868	262	262:10	in addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.		software#design_features	software	design	positive
869	262	262:11	if you are looking for something reliable, this is the laptop for you.		laptop#quality	laptop	quality	positive
870	262	262:12	even though it is much more expensive than many pc laptops, it is worth the price.					
871	231	231:0	this computer was awful!		laptop#general	laptop	general	negative
872	231	231:1	i will never buy another computer from dell ever again do to how awful it worked and how i was treated by the company.		company#general	company	general	negative
873	231	231:1	i will never buy another computer from dell ever again do to how awful it worked and how i was treated by the company.		laptop#operation_performance	laptop	performance	negative
874	231	231:1	i will never buy another computer from dell ever again do to how awful it worked and how i was treated by the company.		support#quality	support	quality	negative
875	231	231:2	the computer first started malfunctioning 3 months after purchasing it.		laptop#operation_performance	laptop	performance	negative
876	231	231:2	the computer first started malfunctioning 3 months after purchasing it.		laptop#quality	laptop	quality	negative
877	231	231:3	it does not keep internet signals no matter where you bring it.		laptop#connectivity	laptop	connectivity	negative
878	231	231:4	the system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.		os#quality	os	quality	negative
879	231	231:4	the system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.		os#operation_performance	os	performance	negative
880	231	231:5	when calling dell for help, reurn, or a new computer they were not useful and left it up to myself to figure out what to do with it.		support#quality	support	quality	negative
881	231	231:6	one year of trying to fix the computer by myself, with help of friends, and even help from computer experts i have given up on trying to fix it.		laptop#quality	laptop	quality	negative
882	231	231:7	this computer was awful, i would never recomend it to another person.		laptop#general	laptop	general	negative
883	231	231:8	those moments in thime where you want to throw something against the wall?		laptop#general	laptop	general	negative
884	231	231:9	yeah, i wanted to throw that lap top out the window and light it on fire.		laptop#general	laptop	general	negative
885	231	231:10	that's how frustrating it was.		laptop#general	laptop	general	negative
886	379	379:0	it is so simple to use, i use it more than my desktop.		laptop#usability	laptop	usability	positive
887	379	379:1	it is well worth the money it cost, very good investment.		laptop#general	laptop	general	positive
888	379	379:1	it is well worth the money it cost, very good investment.		laptop#price	laptop	price	positive
889	37	37:0	the new macbook pro 15 inch i7 is nothing short of amazing.		laptop#general	laptop	general	positive
890	37	37:1	the speed is incredible and i am more than satisfied.		laptop#operation_performance	laptop	performance	positive
891	37	37:2	yes, a mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.					
892	320	320:0	bought from wal-mart, i believe that this laptop was a repaired item.					
893	320	320:1	this laptop was bad from the first day of use----brought it back to store for return of money.		laptop#quality	laptop	quality	negative
894	320	320:1	this laptop was bad from the first day of use----brought it back to store for return of money.		laptop#general	laptop	general	negative
895	320	320:2	now am very aprehensive about toshiba laptops.		company#general	company	general	negative
896	320	320:3	will not every buy another--------lou		laptop#general	laptop	general	negative
897	319	319:0	this is a great value for the money.		laptop#general	laptop	general	positive
898	319	319:0	this is a great value for the money.		laptop#price	laptop	price	neutral
899	319	319:1	we purchased this as a back up computer after our more expensive hp needed to be repaired.					
900	319	319:2	this is a great computer.		laptop#general	laptop	general	positive
901	319	319:3	we haven't had any problems with it at all.		laptop#general	laptop	general	positive
902	319	319:4	the body is a bit cheaply made so it will be interesting to see how long it holds up.		laptop#quality	laptop	quality	negative
903	319	319:5	overall though, for the money spent it's a great deal.		laptop#general	laptop	general	positive
904	319	319:5	overall though, for the money spent it's a great deal.		laptop#price	laptop	price	positive
905	307	307:0	i still see the benefits of a pc when i do not know how to do something on my mac.					
906	307	307:1	but let me tell you, the mac book pro is so professional.		laptop#general	laptop	general	positive
907	307	307:2	its very nice and once you learn the features you will be so happy to have such a sophisticated computer.		laptop#general	laptop	general	positive
908	307	307:2	its very nice and once you learn the features you will be so happy to have such a sophisticated computer.		laptop#design_features	laptop	design	positive
909	307	307:3	for example, when my husband turns the light out while i'm on the computer. the screen brightness automatically adjusts.		display#design_features	display	design	positive
910	307	307:4	the keyboard is like no other laptop keyboard.					
911	307	307:5	it is very easy to type on and feels great - besides the added feature that the keyboard is lighted.		keyboard#usability	keyboard	usability	positive
912	307	307:5	it is very easy to type on and feels great - besides the added feature that the keyboard is lighted.		keyboard#quality	keyboard	quality	positive
913	307	307:5	it is very easy to type on and feels great - besides the added feature that the keyboard is lighted.		keyboard#design_features	keyboard	design	positive
914	307	307:6	oh, it is such a great piece of equipment.		laptop#general	laptop	general	positive
915	307	307:7	one suggestion i do have, is to not bother getting microsoft office for the mac expecting it will work just like you knew it to on a pc.					
916	307	307:8	its office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.		software#usability	software	usability	positive
917	307	307:8	its office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.		software#design_features	software	design	neutral
918	307	307:8	its office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.		software#operation_performance	software	performance	neutral
919	307	307:9	having someone give you a quick tour of how to's is the best.					
920	307	307:10	so you don't get frustrated the first few weeks.					
921	306	306:0	i get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, i can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.		laptop#design_features	laptop	design	positive
922	306	306:0	i get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, i can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.		laptop#portability	laptop	portability	positive
923	306	306:1	very long-life battery (up to 10-11 hours depending on how you configure power level settings).		battery#operation_performance	battery	performance	positive
924	306	306:2	i upgraded the memory and replaced the base windows 7 starter to win 7 home, and it runs just fine.		laptop#usability	laptop	usability	neutral
925	306	306:2	i upgraded the memory and replaced the base windows 7 starter to win 7 home, and it runs just fine.		laptop#operation_performance	laptop	performance	positive
926	306	306:3	i play a lot of casual games online, and the touchpad is very responsive.		mouse#operation_performance	mouse	performance	positive
927	306	306:4	"the only thing i wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does."					
928	306	306:5	i wouldn't play a first-person shooter with this, mind, but if you wanted to run ms office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, i'd highly recommend checking this out.		laptop#portability	laptop	portability	positive
929	306	306:5	i wouldn't play a first-person shooter with this, mind, but if you wanted to run ms office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, i'd highly recommend checking this out.		laptop#operation_performance	laptop	performance	positive
930	306	306:5	i wouldn't play a first-person shooter with this, mind, but if you wanted to run ms office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, i'd highly recommend checking this out.		laptop#miscellaneous	laptop	miscellaneous	positive
931	306	306:6	the downside to this netbook is pretty much the same for any netbook: screen size is not something i'd stare at for the entire 10-11 hours of battery life five days a week.		display#design_features	display	design	negative
932	306	306:7	additional caveat: the base installation comes with some toshiba-specific software that may or may not be to a user's liking.		software#design_features	software	design	neutral
933	3	3:0	i have used both pcs and macs and i have to say that i really really love my mac book pro.					
934	3	3:1	while most people say that pcs hold functionality and value and macs are just pretty to look at, i think there's something to be said about the simplicity of macs.					
935	3	3:2	everything from the design to the os is simple and to the point.		laptop#design_features	laptop	design	positive
936	3	3:2	everything from the design to the os is simple and to the point.		os#usability	os	usability	positive
937	3	3:2	everything from the design to the os is simple and to the point.		laptop#usability	laptop	usability	positive
938	3	3:3	love it love it love it!		laptop#general	laptop	general	positive
939	312	312:0	it really is perfect for work and play.		laptop#miscellaneous	laptop	miscellaneous	positive
940	312	312:1	i am able to play 720p and 1080p media files just fine with it.		laptop#miscellaneous	laptop	miscellaneous	positive
941	312	312:2	everything i have tried has worked and i never have to carry the wall charger cause the battery is so awesome.		laptop#operation_performance	laptop	performance	positive
942	312	312:2	everything i have tried has worked and i never have to carry the wall charger cause the battery is so awesome.		battery#operation_performance	battery	performance	positive
943	312	312:3	the only thing that isn't perfect about this netbook is the speakers, they are not loud at all but i expected that.		multimedia_devices#quality	multimedia	quality	negative
944	312	312:4	i upgraded it's ram to 2gb, i am very happy with it.		laptop#general	laptop	general	positive
945	312	312:4	i upgraded it's ram to 2gb, i am very happy with it.		memory#design_features	memory	design	neutral
946	390	390:0	lots of preloaded software.		laptop#design_features	laptop	design	positive
947	390	390:1	the only problem is that i had to add 1 gb ram, the computer was kinda slow.		memory#design_features	memory	design	negative
948	390	390:1	the only problem is that i had to add 1 gb ram, the computer was kinda slow.		laptop#operation_performance	laptop	performance	negative
949	390	390:2	tosiba has a good reputation, my llast computer was an acer.		company#general	company	general	positive
950	390	390:3	this is starting off good.		laptop#general	laptop	general	positive
951	389	389:0	what a great little laptop.		laptop#general	laptop	general	positive
952	389	389:1	maybe not the cutting edge (satellite l455d) but it is a workhorse.		laptop#design_features	laptop	design	neutral
953	389	389:1	maybe not the cutting edge (satellite l455d) but it is a workhorse.		laptop#operation_performance	laptop	performance	positive
954	389	389:2	i bought it to use in college and it is perfect.		laptop#miscellaneous	laptop	miscellaneous	positive
955	389	389:3	i dual boot with linux and that other security-prone os and it performs flawlessly.		laptop#operation_performance	laptop	performance	positive
956	389	389:4	i made a perfect decision when i bought the toshiba!		laptop#general	laptop	general	positive
957	389	389:4	i made a perfect decision when i bought the toshiba!		company#general	company	general	positive
958	370	370:0	excellent product for the money.		laptop#general	laptop	general	positive
959	370	370:0	excellent product for the money.		laptop#price	laptop	price	neutral
960	370	370:1	no problems, no lock ups, no disappointments.		laptop#operation_performance	laptop	performance	positive
961	370	370:1	no problems, no lock ups, no disappointments.		laptop#general	laptop	general	positive
962	370	370:2	not super fancy, but not super expensive either.		laptop#design_features	laptop	design	neutral
963	370	370:2	not super fancy, but not super expensive either.		laptop#price	laptop	price	neutral
964	370	370:3	have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.					
965	370	370:4	highly recommend for daily use.		laptop#miscellaneous	laptop	miscellaneous	positive
966	370	370:5	we now own two of these, identical.					
967	115	115:0	as an owner of a toshiba satalite laptop computer things you should know before you buy.					
968	115	115:1	the computer itself is a good product but the repair depot stinks.		laptop#general	laptop	general	positive
969	115	115:1	the computer itself is a good product but the repair depot stinks.		support#quality	support	quality	negative
970	115	115:2	i have had to send in my laptop three times to get it fixed.		support#quality	support	quality	negative
971	115	115:3	two of the times was in one month.					
972	115	115:4	i had in the past a dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.					
973	115	115:5	toshiba does not send any one out unless you have paid extra to have the on site repair done.		support#quality	support	quality	negative
974	115	115:6	i would tell the technician i knew exactly what was wrong with it but they did not listen and i had to go through a bunch of junk to get them to tell me i needed to send the computer in.		support#quality	support	quality	negative
975	115	115:7	this computer that i have has had issues with the keyboard where it lost half the keyboard functions.		keyboard#quality	keyboard	quality	negative
976	115	115:7	this computer that i have has had issues with the keyboard where it lost half the keyboard functions.		keyboard#operation_performance	keyboard	performance	negative
977	115	115:8	as well as having the plug in the computer come loose.		power_supply#quality	power	quality	negative
978	115	115:9	this has happened three times so far.					
979	115	115:10	two times with in one month.					
980	115	115:11	i am not one to throw things like this around but it is a laptop so carrying it around does seem to mean it will be jerked possibly a little, while driving a car and carrying it into where ever you are using it.					
981	115	115:12	so having the ac plug go out on me and get lose or i could actually here it inside my computer on two of the three times is not good.		power_supply#quality	power	quality	negative
982	115	115:13	it still seems to be a little lose now but so far seems to be hanging in there.		power_supply#quality	power	quality	negative
983	12	12:0	the mac book pro performs flawlessly.		laptop#operation_performance	laptop	performance	positive
984	12	12:1	never had a single problem, and don't have to worry about viruses.		laptop#general	laptop	general	positive
985	12	12:1	never had a single problem, and don't have to worry about viruses.		laptop#quality	laptop	quality	positive
986	12	12:2	while i mostly use it for email, internet and gaming, i'm confident all other applications live up to the high standard i've come to appreciate from mac laptops.		laptop#miscellaneous	laptop	miscellaneous	positive
987	12	12:3	worth the investment and truly a fine piece of equipment.		laptop#general	laptop	general	positive
988	168	168:0	right out of the box, this little netbook did everything i asked of it, including streaming the everyday video you're bound to encounter checking mail and websites (my biggest complaint previously).		laptop#general	laptop	general	positive
989	168	168:0	right out of the box, this little netbook did everything i asked of it, including streaming the everyday video you're bound to encounter checking mail and websites (my biggest complaint previously).		laptop#miscellaneous	laptop	miscellaneous	positive
990	168	168:1	it even has a great webcam, and skype works very well.		laptop#design_features	laptop	design	positive
991	168	168:1	it even has a great webcam, and skype works very well.		multimedia_devices#general	multimedia	general	positive
992	168	168:1	it even has a great webcam, and skype works very well.		software#operation_performance	software	performance	positive
993	168	168:2	the fact that you can spend over $100 on just a webcam underscores the value of this machine.		laptop#general	laptop	general	positive
994	168	168:3	the windows 7 starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.		os#general	os	general	neutral
995	168	168:4	i wiped nearly everything off of it, installed openoffice and firefox, and i am operating an incredibly efficient and useful machine for a great price.		os#general	os	general	negative
996	168	168:4	i wiped nearly everything off of it, installed openoffice and firefox, and i am operating an incredibly efficient and useful machine for a great price.		laptop#price	laptop	price	positive
997	168	168:4	i wiped nearly everything off of it, installed openoffice and firefox, and i am operating an incredibly efficient and useful machine for a great price.		laptop#operation_performance	laptop	performance	positive
998	168	168:4	i wiped nearly everything off of it, installed openoffice and firefox, and i am operating an incredibly efficient and useful machine for a great price.		laptop#general	laptop	general	positive
999	168	168:5	this netbook is a perfect supplementary computer to another laptop or desktop (my wife and i have another laptop), or if you are a user who uses the computer for simple tasks.		laptop#miscellaneous	laptop	miscellaneous	positive
1000	168	168:6	i use this for my tutoring business, and since i'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).		laptop#portability	laptop	portability	positive
1001	168	168:6	i use this for my tutoring business, and since i'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).		battery#operation_performance	battery	performance	positive
1002	168	168:7	finally, i should note that i took the 2gb ram stick from my old eeepc and installed it before i even powered on for the first time.					
1003	168	168:8	asus has done an outstanding job of evolving their netbooks, and i would recommend this to anyone who both understands their needs and how netbooks can fit them.		laptop#general	laptop	general	positive
1004	168	168:8	asus has done an outstanding job of evolving their netbooks, and i would recommend this to anyone who both understands their needs and how netbooks can fit them.		company#general	company	general	positive
1005	351	351:0	little short on ram but you get what you pay for.		memory#design_features	memory	design	neutral
1006	351	351:1	the hinge design forced you to place various connections all around the computer, left right and front.		laptop#design_features	laptop	design	negative
1007	351	351:1	the hinge design forced you to place various connections all around the computer, left right and front.		laptop#usability	laptop	usability	negative
1008	351	351:2	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.		ports#design_features	ports	design	negative
1009	351	351:2	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.		mouse#usability	mouse	usability	negative
1010	351	351:2	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.		laptop#design_features	laptop	design	negative
1011	351	351:2	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.		laptop#usability	laptop	usability	negative
1012	351	351:3	cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.		laptop#design_features	laptop	design	negative
1013	351	351:3	cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.		laptop#usability	laptop	usability	negative
1014	351	351:4	i love windows 7 but i can't give toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.		os#general	os	general	positive
1015	351	351:4	i love windows 7 but i can't give toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.		laptop#usability	laptop	usability	negative
1016	351	351:4	i love windows 7 but i can't give toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.		laptop#design_features	laptop	design	negative
1017	351	351:4	i love windows 7 but i can't give toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.		company#general	company	general	negative
1018	134	134:0	i was happy with my purchase of a toshiba satellite l305d-s5934 laptop until it came time to have it repaired under the toshiba warranty.		laptop#general	laptop	general	positive
1019	134	134:0	i was happy with my purchase of a toshiba satellite l305d-s5934 laptop until it came time to have it repaired under the toshiba warranty.		support#quality	support	quality	negative
1020	134	134:1	the computer was shipped to their repair depot  on june 24 and returned on july 2 seems like a short turn around time except the computer was not repaired when it was returned.		shipping#quality	shipping	quality	positive
1021	134	134:1	the computer was shipped to their repair depot  on june 24 and returned on july 2 seems like a short turn around time except the computer was not repaired when it was returned.		support#quality	support	quality	negative
1022	134	134:2	i called their repair depot as was told they would send me a new box to return the computer to the repair depot.					
1023	134	134:3	they were totally unconcerned that the computer was not correctly repaired in the first place.		support#quality	support	quality	negative
1024	134	134:4	the computer is currently in west verginia doe to the method of shipping choosen by toshiba.		shipping#quality	shipping	quality	negative
1025	134	134:5	the computer could have been shipped by priority mail through the usps for the same cost and arrived by noon on tue.		shipping#quality	shipping	quality	negative
