	review_id	sentence_id	text	target	category	polarity
1995	Y#6	Y#6:4	The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.	japanese food	FOOD#QUALITY	positive
1996	Y#6	Y#6:5	The Dancing, White River and Millenium rolls are musts.	Dancing, White River and Millenium rolls	FOOD#QUALITY	positive
1997	RL#4	RL#4:0	SO GOOD	NULL	RESTAURANT#GENERAL	positive
1998	RL#4	RL#4:1	I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE ...)	PLACE	RESTAURANT#GENERAL	positive
1999	P#10	P#10:0	Gross food – Wow-	food	FOOD#QUALITY	negative
2000	P#10	P#10:1	I can't remember the last time I had such gross food in New York.	food	FOOD#QUALITY	negative
2001	P#10	P#10:2	My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.	quesadilla	FOOD#QUALITY	negative
2002	P#10	P#10:2	My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.	quesadilla	FOOD#STYLE_OPTIONS	negative
2003	P#10	P#10:3	And $11 for a plate of bland guacamole?	guacamole	FOOD#QUALITY	negative
2004	P#10	P#10:3	And $11 for a plate of bland guacamole?	guacamole	FOOD#PRICES	negative
2005	P#10	P#10:4	Come on.			
2006	P#10	P#10:5	Don't get me started on the margaritas, either.	margaritas	DRINKS#QUALITY	negative
2007	P#10	P#10:6	Mine tasted like the bartender had forgotten to add the tequila.	NULL	DRINKS#QUALITY	negative
2008	P#10	P#10:7	Really, I find it rather scandalous that such a crappy restaurant attracts such crowds--this, in the city of a million restaurants, at least 9/10 of which are way better than this one.			
2009	P#10	P#10:8	Save your money and your time and go somewhere else.	NULL	RESTAURANT#GENERAL	negative
2010	P#10	P#10:9	Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.	place	RESTAURANT#GENERAL	negative
2011	TM#3	TM#3:0	Great Indian Food!	Indian Food	FOOD#QUALITY	positive
2012	TM#3	TM#3:1	This place was reccomended to me by a friend.			
2013	TM#3	TM#3:2	When I got there the place was packed but they made sure to seat me quickly.	NULL	SERVICE#GENERAL	positive
2014	TM#3	TM#3:3	The food was good, the place was clean and affordable.	food	FOOD#QUALITY	positive
2015	TM#3	TM#3:3	The food was good, the place was clean and affordable.	place	AMBIENCE#GENERAL	positive
2016	TM#3	TM#3:3	The food was good, the place was clean and affordable.	place	RESTAURANT#PRICES	positive
2017	TM#3	TM#3:4	I noticed alot of indian people eatting there which is a great sign for an indian place!	indian place	RESTAURANT#MISCELLANEOUS	positive
2018	TR#1	TR#1:0	This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .	NULL	RESTAURANT#GENERAL	positive
2019	TR#1	TR#1:0	This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .	NULL	AMBIENCE#GENERAL	positive
2020	TR#1	TR#1:0	This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .	food	FOOD#QUALITY	positive
2021	TR#1	TR#1:0	This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .	NULL	RESTAURANT#MISCELLANEOUS	positive
2022	TR#1	TR#1:1	The staff is very good.	staff	SERVICE#GENERAL	positive
2023	TR#1	TR#1:2	Love their drink menu.	drink menu	DRINKS#STYLE_OPTIONS	positive
2024	TR#1	TR#1:3	I highly recommend this beautiful place.	place	AMBIENCE#GENERAL	positive
2025	TR#1	TR#1:3	I highly recommend this beautiful place.	place	RESTAURANT#GENERAL	positive
2026	TR#8	TR#8:0	Nice for one time special occasion.	NULL	RESTAURANT#MISCELLANEOUS	positive
2027	TR#8	TR#8:1	Went for Mom's birthday brunch/lunch.			
2028	TR#8	TR#8:2	They honored reservation on Sunday afternoon very well. 	NULL	SERVICE#GENERAL	positive
2029	TR#8	TR#8:3	Be aware.			
2030	TR#8	TR#8:4	We were offered water for the table but were not told the Voss bottles of water were $8 a piece.	Voss bottles of water	DRINKS#PRICES	negative
2031	TR#8	TR#8:5	Food was OK.	Food	FOOD#QUALITY	neutral
2032	TR#8	TR#8:6	Nice view of river and NYC.	view of river and NYC	LOCATION#GENERAL	positive
2033	BG#1	BG#1:0	I come here enjoy very much with husband.	NULL	RESTAURANT#GENERAL	positive
2034	BG#1	BG#1:1	Remind me of home.	NULL	RESTAURANT#MISCELLANEOUS	positive
2035	BG#1	BG#1:2	Great survice	survice	SERVICE#GENERAL	positive
2036	ADLT#4	ADLT#4:0	MMMMMMMMMmmmmmm so delicious	NULL	FOOD#QUALITY	positive
2037	CLF#1	CLF#1:0	A beautifully designed dreamy Egyptian restaurant that gets sceney at night.	Egyptian restaurant	AMBIENCE#GENERAL	positive
2038	CLF#1	CLF#1:1	Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.	baba ganoush	FOOD#QUALITY	positive
2039	CLF#1	CLF#1:1	Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.	belly dancers	AMBIENCE#GENERAL	positive
2040	CLF#1	CLF#1:2	Oh, and there's hookah.	hookah	AMBIENCE#GENERAL	positive
2041	P#9	P#9:0	Raymond the bartender rocks!	Raymond	SERVICE#GENERAL	positive
2042	P#9	P#9:1	Pacifico is a great place to casually hang out.	Pacifico	RESTAURANT#MISCELLANEOUS	positive
2043	P#9	P#9:2	The drinks are great, especially when made by Raymond.	drinks	DRINKS#QUALITY	positive
2044	P#9	P#9:2	The drinks are great, especially when made by Raymond.	Raymond	SERVICE#GENERAL	positive
2045	P#9	P#9:3	The omlette for brunch is great...	omlette for brunch	FOOD#QUALITY	positive
2046	P#9	P#9:4	the spinach is fresh, definately not frozen...	spinach	FOOD#QUALITY	positive
2047	P#9	P#9:5	quacamole at pacifico is yummy, as are the wings with chimmichuri.	quacamole	FOOD#QUALITY	positive
2048	P#9	P#9:5	quacamole at pacifico is yummy, as are the wings with chimmichuri.	wings with chimmichuri	FOOD#QUALITY	positive
2049	P#9	P#9:6	A weakness is the chicken in the salads.	chicken in the salads	FOOD#QUALITY	negative
2050	P#9	P#9:7	It's just average, just shredded, no seasoning on it.	NULL	FOOD#QUALITY	negative
2051	P#9	P#9:8	Also, I personally wasn't a fan of the portobello and asparagus mole.	portobello and asparagus mole	FOOD#QUALITY	negative
2052	P#9	P#9:9	Overall, decent food at a good price, with friendly people.	food	FOOD#QUALITY	neutral
2053	P#9	P#9:9	Overall, decent food at a good price, with friendly people.	food	FOOD#PRICES	positive
2054	P#9	P#9:9	Overall, decent food at a good price, with friendly people.	people	SERVICE#GENERAL	positive
2055	BG#6	BG#6:0	Best Indian Restaurant in the City	Indian Restaurant	RESTAURANT#GENERAL	positive
2056	BG#6	BG#6:1	Decor needs to be upgraded but the food is amazing!	Decor	AMBIENCE#GENERAL	negative
2057	BG#6	BG#6:1	Decor needs to be upgraded but the food is amazing!	food	FOOD#QUALITY	positive
2058	BzG#4	BzG#4:0	This small Astoria souvlaki spot makes what many consider the best gyros in New York.	gyros	FOOD#QUALITY	positive
2059	BzG#4	BzG#4:1	Small, bright, and clean, BZ Grill stands apart from the usual run of gyro joints, both in Astoria and out.			
2060	BzG#4	BzG#4:2	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.	food	FOOD#QUALITY	positive
2061	BzG#4	BzG#4:2	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.	gyro meat	FOOD#QUALITY	positive
2062	BzG#4	BzG#4:2	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.	sausages	FOOD#QUALITY	positive
2063	BzG#4	BzG#4:2	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.	ingredients	FOOD#QUALITY	positive
2064	BzG#4	BzG#4:3	All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.	Greek and Cypriot dishes	FOOD#QUALITY	positive
2065	BzG#4	BzG#4:3	All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.	gyro	FOOD#QUALITY	positive
2066	NP#10	NP#10:0	Best restaurant in Brooklyn	restaurant	RESTAURANT#GENERAL	positive
2067	NP#10	NP#10:1	The best!	NULL	RESTAURANT#GENERAL	positive
2068	NP#10	NP#10:2	Great food, amazing service, this place is a class act.	food	FOOD#QUALITY	positive
2069	NP#10	NP#10:2	Great food, amazing service, this place is a class act.	service	SERVICE#GENERAL	positive
2070	NP#10	NP#10:2	Great food, amazing service, this place is a class act.	place	RESTAURANT#GENERAL	positive
2071	NP#10	NP#10:3	The veal was incredible last night.	veal	FOOD#QUALITY	positive
2072	NP#10	NP#10:4	Fresh, mind blowing flavors.	NULL	FOOD#QUALITY	positive
2073	NP#10	NP#10:5	This place is a must visit!	place	RESTAURANT#GENERAL	positive
2074	BHD#2	BHD#2:0	You want to have a real hot dog in Brooklyn?			
2075	BHD#2	BHD#2:1	Skip Nathan's...you can get that at the mall...go to Bark.			
2076	BHD#2	BHD#2:2	Delicious, creative and fun.	NULL	FOOD#QUALITY	positive
2077	BHD#2	BHD#2:2	Delicious, creative and fun.	NULL	FOOD#STYLE_OPTIONS	positive
2078	Z#11	Z#11:0	Got a date? Go here!	NULL	RESTAURANT#MISCELLANEOUS	positive
2079	Z#11	Z#11:1	Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.	NULL	RESTAURANT#MISCELLANEOUS	positive
2080	Z#11	Z#11:2	It is so romantic.	NULL	AMBIENCE#GENERAL	positive
2081	Z#11	Z#11:3	Its dark, and cozy.. there is always jazz music playing when we go.	NULL	AMBIENCE#GENERAL	positive
2082	Z#11	Z#11:4	Most of the booths allow you to sit next to eachother without looking like 'that' couple.	booths	AMBIENCE#GENERAL	positive
2083	Z#11	Z#11:5	The food is all shared so we get to order together and eat together.	food	FOOD#STYLE_OPTIONS	positive
2084	Z#11	Z#11:6	I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).	dishes	FOOD#QUALITY	positive
2085	Z#11	Z#11:6	I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).	dish	FOOD#QUALITY	negative
2086	Z#11	Z#11:7	Once you try it for a special occasion beware.. you can't stop!	NULL	RESTAURANT#MISCELLANEOUS	positive
2087	Z#11	Z#11:8	You'll be ther for every anniversary, birthday, valentines day...	NULL	RESTAURANT#MISCELLANEOUS	positive
2088	WE#4	WE#4:0	For a Fabulous Wedding!	NULL	RESTAURANT#MISCELLANEOUS	positive
2089	WE#4	WE#4:1	My daughter's wedding reception at Water's Edge received the highest compliments from our guests.	Water's Edge	RESTAURANT#MISCELLANEOUS	positive
2090	WE#4	WE#4:2	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!	atmosphere	AMBIENCE#GENERAL	positive
2091	WE#4	WE#4:2	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!	rooms	AMBIENCE#GENERAL	positive
2092	WE#4	WE#4:2	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!	views	LOCATION#GENERAL	positive
2093	WE#4	WE#4:2	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!	food	FOOD#QUALITY	positive
2094	WE#4	WE#4:3	Service was wonderful;	Service	SERVICE#GENERAL	positive
2095	WE#4	WE#4:4	everyone was cheerfully cooperative and helpful.	NULL	SERVICE#GENERAL	positive
2096	WE#4	WE#4:5	Paul, the maitre d', was totally professional and always on top of things.	Paul	SERVICE#GENERAL	positive
2097	WE#4	WE#4:6	Thank you everyone at Water's Edge.	Water's Edge	RESTAURANT#GENERAL	positive
2098	WE#4	WE#4:7	Ruth, mother of the Bride			
2099	TR#2	TR#2:0	would NOT go back.	NULL	RESTAURANT#GENERAL	negative
2100	TR#2	TR#2:1	Service ok but unfriendly,filthy bathroom.	Service	SERVICE#GENERAL	negative
2101	TR#2	TR#2:1	Service ok but unfriendly,filthy bathroom.	bathroom	AMBIENCE#GENERAL	negative
2102	TR#2	TR#2:2	The high prices you're going to pay is for the view not for the food.	view	LOCATION#GENERAL	neutral
2103	TR#2	TR#2:2	The high prices you're going to pay is for the view not for the food.	food	FOOD#QUALITY	negative
2104	TR#2	TR#2:2	The high prices you're going to pay is for the view not for the food.	NULL	RESTAURANT#PRICES	negative
2105	TR#2	TR#2:3	The bar drinks were Eh, ok to say the least.	bar drinks	DRINKS#QUALITY	negative
2106	TR#2	TR#2:4	The stuff tilapia was horrid...tasted like cardboard.	stuff tilapia	FOOD#QUALITY	negative
2107	TR#2	TR#2:5	We thought the dessert would be better, Wrong!	dessert	FOOD#QUALITY	negative
2108	TR#2	TR#2:6	$170 down the toilet...	NULL	RESTAURANT#GENERAL	negative
2109	TR#2	TR#2:6	$170 down the toilet...	NULL	RESTAURANT#PRICES	negative
2110	TR#2	TR#2:7	oh speaking of bathroom , the mens bathroom was disgusting.	mens bathroom	AMBIENCE#GENERAL	negative
2111	TR#2	TR#2:8	The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left.	NULL	AMBIENCE#GENERAL	negative
2112	TR#2	TR#2:9	Go to son cubano in edgewater nj instead.			
2113	TFS#10	TFS#10:0	Good Experience	NULL	RESTAURANT#GENERAL	positive
2114	TFS#10	TFS#10:1	During our trip to NYC, we made reservations to dine in the pool room of the Four Seasons for their pre-theater menu (offering a modified menu for $65 pp).			
2115	TFS#10	TFS#10:2	The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.	wine list	DRINKS#STYLE_OPTIONS	positive
2116	TFS#10	TFS#10:2	The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.	staff	SERVICE#GENERAL	negative
2117	TFS#10	TFS#10:3	"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing."	bread	FOOD#QUALITY	negative
2118	TFS#10	TFS#10:3	"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing."	appetizer of olives	FOOD#QUALITY	negative
2119	TFS#10	TFS#10:4	However, our main course was wonderful.	main course	FOOD#QUALITY	positive
2120	TFS#10	TFS#10:5	I had fish and my husband had the filet - both of which exceeded our expectations.	fish	FOOD#QUALITY	positive
2121	TFS#10	TFS#10:5	I had fish and my husband had the filet - both of which exceeded our expectations.	filet	FOOD#QUALITY	positive
2122	TFS#10	TFS#10:6	The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.	pear torte	FOOD#QUALITY	positive
2123	TFS#10	TFS#10:6	The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.	staff	SERVICE#GENERAL	negative
2124	TFS#10	TFS#10:7	When we inquired about ports - the waitress listed off several but did not know taste variations or cost.	waitress	SERVICE#GENERAL	negative
2125	TFS#10	TFS#10:8	Not what I would expect for the price and prestige of this location.	NULL	SERVICE#GENERAL	negative
2126	TFS#10	TFS#10:8	Not what I would expect for the price and prestige of this location.	location	RESTAURANT#PRICES	neutral
2127	TFS#10	TFS#10:8	Not what I would expect for the price and prestige of this location.	location	RESTAURANT#MISCELLANEOUS	neutral
2128	TFS#10	TFS#10:9	All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.	restaurant	RESTAURANT#GENERAL	positive
2129	TFS#10	TFS#10:9	All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.	restaurant	AMBIENCE#GENERAL	positive
2130	TFS#10	TFS#10:9	All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.	staff	SERVICE#GENERAL	negative
2131	Z#9	Z#9:0	short and sweet – seating is great:it's romantic,cozy and private.	seating	AMBIENCE#GENERAL	positive
2132	Z#9	Z#9:1	The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.	boths	AMBIENCE#GENERAL	positive
2133	Z#9	Z#9:2	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.	service	SERVICE#GENERAL	positive
2134	Z#9	Z#9:2	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.	service button	SERVICE#GENERAL	positive
2135	Z#9	Z#9:2	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.	waiter	SERVICE#GENERAL	negative
2136	Z#9	Z#9:3	The food was ok and fair nothing to go crazy.	food	FOOD#QUALITY	neutral
2137	Z#9	Z#9:4	over.			
2138	Z#9	Z#9:5	Over all the looks of the place exceeds the actual meals.	looks	AMBIENCE#GENERAL	positive
2139	Z#9	Z#9:5	Over all the looks of the place exceeds the actual meals.	meals	FOOD#QUALITY	negative
2140	Z#9	Z#9:6	So what you really end up paying for is the restaurant not the food.	restaurant	RESTAURANT#PRICES	negative
2141	Z#9	Z#9:6	So what you really end up paying for is the restaurant not the food.	restaurant	AMBIENCE#GENERAL	neutral
2142	Z#9	Z#9:6	So what you really end up paying for is the restaurant not the food.	food	FOOD#QUALITY	negative
2143	Z#9	Z#9:7	Will prob. not return but it is a great dinning experience to try atleast once.	NULL	RESTAURANT#GENERAL	negative
2144	Z#9	Z#9:7	Will prob. not return but it is a great dinning experience to try atleast once.	NULL	RESTAURANT#GENERAL	positive
2145	NP#3	NP#3:0	Impressed...	NULL	RESTAURANT#GENERAL	positive
2146	NP#3	NP#3:1	Subtle food and service	food	FOOD#QUALITY	positive
2147	NP#3	NP#3:1	Subtle food and service	service	SERVICE#GENERAL	positive
2148	NP#3	NP#3:2	Noodle pudding is exactly the type of service and food I enjoy.	service	SERVICE#GENERAL	positive
2149	NP#3	NP#3:2	Noodle pudding is exactly the type of service and food I enjoy.	food	FOOD#QUALITY	positive
2150	NP#3	NP#3:3	Servers are all different, Greg is my favorite.	Greg	SERVICE#GENERAL	positive
2151	NP#3	NP#3:4	Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.	server	SERVICE#GENERAL	positive
2152	NP#3	NP#3:5	This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.	runner	SERVICE#GENERAL	positive
2153	NP#3	NP#3:6	Prices are fair across the board for both food and bev.	food	FOOD#PRICES	positive
2154	NP#3	NP#3:6	Prices are fair across the board for both food and bev.	bev	DRINKS#PRICES	positive
2155	NP#3	NP#3:7	I go out to eat and like my courses, servers are patient and never rush courses or force another drink.	servers	SERVICE#GENERAL	positive
2156	NP#3	NP#3:8	Restaurants in manhattan should try to model food and service after this place.			
2157	BHD#7	BHD#7:0	amazing fresh dogs but best of all endless toppings!!!	dogs	FOOD#QUALITY	positive
2158	BHD#7	BHD#7:0	amazing fresh dogs but best of all endless toppings!!!	toppings	FOOD#STYLE_OPTIONS	positive
2159	BHD#7	BHD#7:1	this place had ALL the trimmings and i mean all.	trimmings	FOOD#STYLE_OPTIONS	positive
2160	BHD#7	BHD#7:2	peppers, onions, relish, chilli, cheeses, you NAME it.	NULL	FOOD#STYLE_OPTIONS	positive
2161	BHD#7	BHD#7:3	amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!	place	RESTAURANT#GENERAL	positive
2162	BHD#7	BHD#7:3	amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!	hot dog	FOOD#QUALITY	positive
2163	CLF#5	CLF#5:0	BEST DINING EXPERIENCE IN THE WEST VILLAGE!	NULL	RESTAURANT#GENERAL	positive
2164	CLF#5	CLF#5:1	Stepping into Casa La Femme last night was a true experience unlike any other in New York!	Casa La Femme	RESTAURANT#GENERAL	positive
2165	CLF#5	CLF#5:2	Highly impressed from the decor to the food to the hospitality to the great night I had!	decor	AMBIENCE#GENERAL	positive
2166	CLF#5	CLF#5:2	Highly impressed from the decor to the food to the hospitality to the great night I had!	food	FOOD#QUALITY	positive
2167	CLF#5	CLF#5:2	Highly impressed from the decor to the food to the hospitality to the great night I had!	NULL	SERVICE#GENERAL	positive
2168	CLF#5	CLF#5:2	Highly impressed from the decor to the food to the hospitality to the great night I had!	NULL	RESTAURANT#GENERAL	positive
2169	CLF#5	CLF#5:3	The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!	cocktail with Citrus Vodka and lemon and lime juice and mint leaves	DRINKS#QUALITY	positive
2170	CLF#5	CLF#5:4	Food took some time to prepare, all worth waiting for.	Food	FOOD#QUALITY	positive
2171	CLF#5	CLF#5:4	Food took some time to prepare, all worth waiting for.	NULL	SERVICE#GENERAL	neutral
2172	CLF#5	CLF#5:5	We were drawn into the belly dancing show that captivated the crowd.	belly dancing show	AMBIENCE#GENERAL	positive
2173	CLF#5	CLF#5:6	I never write on these sites but this restaurant is def worth commending!	restaurant	RESTAURANT#GENERAL	positive
2174	CLF#5	CLF#5:7	Great find in the West Village!	NULL	RESTAURANT#GENERAL	positive
2175	NP#4	NP#4:0	Maggot in the food!	food	FOOD#QUALITY	negative
2176	NP#4	NP#4:1	I've been wanting to go to this place forever and finally got a table.			
2177	NP#4	NP#4:2	The menu looked great, and the waiter was very nice, but when the food came, it was average.	menu	FOOD#STYLE_OPTIONS	positive
2178	NP#4	NP#4:2	The menu looked great, and the waiter was very nice, but when the food came, it was average.	waiter	SERVICE#GENERAL	positive
2179	NP#4	NP#4:2	The menu looked great, and the waiter was very nice, but when the food came, it was average.	food	FOOD#QUALITY	neutral
2180	NP#4	NP#4:3	Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.	mushroom sauce	FOOD#QUALITY	negative
2181	NP#4	NP#4:4	I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).	manager	SERVICE#GENERAL	positive
2182	NP#4	NP#4:4	I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).	manager	SERVICE#GENERAL	negative
2183	NP#4	NP#4:5	When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.	NULL	SERVICE#GENERAL	negative
2184	NP#4	NP#4:6	Yes, I ate the food, but I certainly would not have if I had seen the maggot before eating, and I was at this point fairly sick to my stomach.			
2185	NP#4	NP#4:7	The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.	manager	SERVICE#GENERAL	negative
2186	NP#4	NP#4:8	We paid and left because we didn't feel like arguing any more.	NULL	SERVICE#GENERAL	negative
2187	NP#4	NP#4:9	I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.	food	FOOD#QUALITY	negative
2188	NP#4	NP#4:10	For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.	restaurant	RESTAURANT#MISCELLANEOUS	positive
2189	NP#4	NP#4:10	For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.	customer service	SERVICE#GENERAL	negative
2190	FF#1	FF#1:0	A fairly late entry into the haute barnyard sweepstakes, Flatbush Farm isn't in the same league as the Blue Hills or even the Farm on Adderlys of the world, but it's pretty good, albeit with a somewhat dismal setting.			
2191	P#6	P#6:0	Unhygienic	NULL	FOOD#QUALITY	negative
2192	P#6	P#6:1	I do not recommend.	NULL	RESTAURANT#GENERAL	negative
2193	P#6	P#6:2	I went there 2times .			
2194	P#6	P#6:3	I got hair in my food 2 times of then !	food	FOOD#QUALITY	negative
2195	BzG#2	BzG#2:0	Great place, great value.	place	RESTAURANT#GENERAL	positive
2196	BzG#2	BzG#2:0	Great place, great value.	place	RESTAURANT#PRICES	positive
2197	BzG#2	BzG#2:1	The food is flavorful, plentiful and reasonably priced.	food	FOOD#QUALITY	positive
2198	BzG#2	BzG#2:1	The food is flavorful, plentiful and reasonably priced.	food	FOOD#STYLE_OPTIONS	positive
2199	BzG#2	BzG#2:1	The food is flavorful, plentiful and reasonably priced.	food	FOOD#PRICES	positive
2200	BzG#2	BzG#2:2	The atmosphere is relaxed and casual.	atmosphere	AMBIENCE#GENERAL	positive
2201	BzG#2	BzG#2:3	It's a great place to order from or sit-in.	place	RESTAURANT#MISCELLANEOUS	positive
2202	TVU#4	TVU#4:0	Awesome	NULL	RESTAURANT#GENERAL	positive
2203	TVU#4	TVU#4:1	Inexpensive, unassuming, great time!	NULL	RESTAURANT#PRICES	positive
2204	TVU#4	TVU#4:1	Inexpensive, unassuming, great time!	NULL	RESTAURANT#GENERAL	positive
2205	Z#2	Z#2:0	Sushi experience was unbelievable with my fiance.	Sushi	FOOD#QUALITY	positive
2206	Z#2	Z#2:1	Try it!	NULL	RESTAURANT#GENERAL	positive
2207	Z#2	Z#2:2	Very pleased	NULL	RESTAURANT#GENERAL	positive
2208	Y#9	Y#9:0	Good creative rolls!	rolls	FOOD#QUALITY	positive
2209	Y#9	Y#9:0	Good creative rolls!	rolls	FOOD#STYLE_OPTIONS	positive
2210	Y#9	Y#9:1	Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.	Yamato	RESTAURANT#MISCELLANEOUS	positive
2211	Y#9	Y#9:2	They have great rolls, the triple color and norwegetan rolls, are awesome and filling.	rolls	FOOD#QUALITY	positive
2212	Y#9	Y#9:2	They have great rolls, the triple color and norwegetan rolls, are awesome and filling.	triple color and norwegetan rolls	FOOD#QUALITY	positive
2213	Y#9	Y#9:2	They have great rolls, the triple color and norwegetan rolls, are awesome and filling.	triple color and norwegetan rolls	FOOD#STYLE_OPTIONS	positive
2214	Y#9	Y#9:3	One special roll and one regular roll is enough to fill you up, but save room for dessert!	dessert	FOOD#QUALITY	positive
2215	Y#9	Y#9:3	One special roll and one regular roll is enough to fill you up, but save room for dessert!	special roll	FOOD#STYLE_OPTIONS	positive
2216	Y#9	Y#9:3	One special roll and one regular roll is enough to fill you up, but save room for dessert!	regular roll	FOOD#STYLE_OPTIONS	positive
2217	Y#9	Y#9:4	They have a delicious banana chocolate dessert, as well as a great green tea tempura.	banana chocolate dessert	FOOD#QUALITY	positive
2218	Y#9	Y#9:4	They have a delicious banana chocolate dessert, as well as a great green tea tempura.	green tea tempura	FOOD#QUALITY	positive
2219	Y#9	Y#9:5	The appetizers are also delicious!	appetizers	FOOD#QUALITY	positive
2220	Z#5	Z#5:0	Amazing food.	food	FOOD#QUALITY	positive
2221	Z#5	Z#5:1	Mazing interior.	interior	AMBIENCE#GENERAL	negative
2222	Z#5	Z#5:2	Great food!	food	FOOD#QUALITY	positive
2223	Z#5	Z#5:3	I've had my fair share of modern Japanese and this spot delivers.	modern Japanese	FOOD#QUALITY	positive
2224	Z#5	Z#5:4	The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.	atmosphere	AMBIENCE#GENERAL	negative
2225	Z#5	Z#5:4	The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.	scheme of mirrors	AMBIENCE#GENERAL	negative
2226	Z#5	Z#5:5	If you're into being lost when you're just five feet from your table then hey, that's a good thing.	NULL	AMBIENCE#GENERAL	negative
2227	Z#5	Z#5:6	Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.	modern Japanese food	FOOD#QUALITY	positive
2228	Z#5	Z#5:6	Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.	mirrors	AMBIENCE#GENERAL	negative
2229	Z#5	Z#5:7	Another review here claimed the pre-fix was $29/per person including sake but it is $55 per person not including sake.			
