	review_id	sentence_id	text	target	category	entity	attribute	polarity
859	262	262:3	It is very user friendly and not hard to figure out at all.		LAPTOP#USABILITY	LAPTOP	USABILITY	positive
860	262	262:4	It has many great programs, such as ILife, iPhotos and others.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	positive
861	262	262:4	It has many great programs, such as ILife, iPhotos and others.		SOFTWARE#GENERAL	SOFTWARE	GENERAL	positive
862	262	262:5	iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.		SOFTWARE#USABILITY	SOFTWARE	USABILITY	positive
863	262	262:6	In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.		SOFTWARE#DESIGN_FEATURES	SOFTWARE	DESIGN_FEATURES	positive
864	262	262:6	In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.		SOFTWARE#USABILITY	SOFTWARE	USABILITY	positive
865	262	262:7	This comes in very handy for me as an educator.		SOFTWARE#USABILITY	SOFTWARE	USABILITY	positive
866	262	262:8	iPhotos is an excellent program for storing and organizing photos.		SOFTWARE#MISCELLANEOUS	SOFTWARE	MISCELLANEOUS	positive
867	262	262:9	It allows you to automatically upload photos to your Facebook account with one click.		SOFTWARE#USABILITY	SOFTWARE	USABILITY	positive
868	262	262:10	In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.		SOFTWARE#DESIGN_FEATURES	SOFTWARE	DESIGN_FEATURES	positive
869	262	262:11	If you are looking for something reliable, this is the laptop for you.		LAPTOP#QUALITY	LAPTOP	QUALITY	positive
870	262	262:12	Even though it is much more expensive than many PC laptops, it is worth the price.					
871	231	231:0	This computer was awful!		LAPTOP#GENERAL	LAPTOP	GENERAL	negative
872	231	231:1	I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.		COMPANY#GENERAL	COMPANY	GENERAL	negative
873	231	231:1	I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	negative
874	231	231:1	I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
875	231	231:2	The computer first started malfunctioning 3 months after purchasing it.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	negative
876	231	231:2	The computer first started malfunctioning 3 months after purchasing it.		LAPTOP#QUALITY	LAPTOP	QUALITY	negative
877	231	231:3	It does not keep internet signals no matter where you bring it.		LAPTOP#CONNECTIVITY	LAPTOP	CONNECTIVITY	negative
878	231	231:4	The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.		OS#QUALITY	OS	QUALITY	negative
879	231	231:4	The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.		OS#OPERATION_PERFORMANCE	OS	OPERATION_PERFORMANCE	negative
880	231	231:5	When calling Dell for help, reurn, or a new computer they were not useful and left it up to myself to figure out what to do with it.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
881	231	231:6	One year of trying to fix the computer by myself, with help of friends, and even help from computer experts I have given up on trying to fix it.		LAPTOP#QUALITY	LAPTOP	QUALITY	negative
882	231	231:7	This computer was awful, I would never recomend it to another person.		LAPTOP#GENERAL	LAPTOP	GENERAL	negative
883	231	231:8	Those moments in thime where you want to throw something against the wall?		LAPTOP#GENERAL	LAPTOP	GENERAL	negative
884	231	231:9	Yeah, I wanted to throw that lap top out the window and light it on fire.		LAPTOP#GENERAL	LAPTOP	GENERAL	negative
885	231	231:10	That's how frustrating it was.		LAPTOP#GENERAL	LAPTOP	GENERAL	negative
886	379	379:0	It is so simple to use, I use it more than my desktop.		LAPTOP#USABILITY	LAPTOP	USABILITY	positive
887	379	379:1	It is well worth the money it cost, Very good investment.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
888	379	379:1	It is well worth the money it cost, Very good investment.		LAPTOP#PRICE	LAPTOP	PRICE	positive
889	37	37:0	The new Macbook Pro 15 inch i7 is nothing short of amazing.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
890	37	37:1	The speed is incredible and I am more than satisfied.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
891	37	37:2	Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.					
892	320	320:0	BOUGHT FROM WAL-MART, I BELIEVE THAT THIS LAPTOP WAS A REPAIRED ITEM.					
893	320	320:1	THIS LAPTOP WAS BAD FROM THE FIRST DAY OF USE----BROUGHT IT BACK TO STORE FOR RETURN OF MONEY.		LAPTOP#QUALITY	LAPTOP	QUALITY	negative
894	320	320:1	THIS LAPTOP WAS BAD FROM THE FIRST DAY OF USE----BROUGHT IT BACK TO STORE FOR RETURN OF MONEY.		LAPTOP#GENERAL	LAPTOP	GENERAL	negative
895	320	320:2	NOW AM VERY APREHENSIVE ABOUT TOSHIBA LAPTOPS.		COMPANY#GENERAL	COMPANY	GENERAL	negative
896	320	320:3	WILL NOT EVERY BUY ANOTHER--------LOU		LAPTOP#GENERAL	LAPTOP	GENERAL	negative
897	319	319:0	This is a great value for the money.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
898	319	319:0	This is a great value for the money.		LAPTOP#PRICE	LAPTOP	PRICE	neutral
899	319	319:1	We purchased this as a back up computer after our more expensive HP needed to be repaired.					
900	319	319:2	This is a great computer.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
901	319	319:3	We haven't had any problems with it at all.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
902	319	319:4	The body is a bit cheaply made so it will be interesting to see how long it holds up.		LAPTOP#QUALITY	LAPTOP	QUALITY	negative
903	319	319:5	Overall though, for the money spent it's a great deal.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
904	319	319:5	Overall though, for the money spent it's a great deal.		LAPTOP#PRICE	LAPTOP	PRICE	positive
905	307	307:0	I still see the benefits of a PC when I do not know how to do something on my mac.					
906	307	307:1	But let me tell you, the mac book pro is so professional.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
907	307	307:2	Its very nice and once you learn the features you will be so happy to have such a sophisticated computer.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
908	307	307:2	Its very nice and once you learn the features you will be so happy to have such a sophisticated computer.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	positive
909	307	307:3	For example, when my husband turns the light out while I'm on the computer. the screen brightness automatically adjusts.		DISPLAY#DESIGN_FEATURES	DISPLAY	DESIGN_FEATURES	positive
910	307	307:4	The keyboard is like no other laptop keyboard.					
911	307	307:5	It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.		KEYBOARD#USABILITY	KEYBOARD	USABILITY	positive
912	307	307:5	It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.		KEYBOARD#QUALITY	KEYBOARD	QUALITY	positive
913	307	307:5	It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.		KEYBOARD#DESIGN_FEATURES	KEYBOARD	DESIGN_FEATURES	positive
914	307	307:6	Oh, it is such a great piece of equipment.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
915	307	307:7	One suggestion I do have, is to not bother getting Microsoft office for the mac expecting it will work just like you knew it to on a PC.					
916	307	307:8	Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.		SOFTWARE#USABILITY	SOFTWARE	USABILITY	positive
917	307	307:8	Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.		SOFTWARE#DESIGN_FEATURES	SOFTWARE	DESIGN_FEATURES	neutral
918	307	307:8	Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.		SOFTWARE#OPERATION_PERFORMANCE	SOFTWARE	OPERATION_PERFORMANCE	neutral
919	307	307:9	Having someone give you a quick tour of how to's is the best.					
920	307	307:10	So you don't get frustrated the first few weeks.					
921	306	306:0	I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	positive
922	306	306:0	I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.		LAPTOP#PORTABILITY	LAPTOP	PORTABILITY	positive
923	306	306:1	Very long-life battery (up to 10-11 hours depending on how you configure power level settings).		BATTERY#OPERATION_PERFORMANCE	BATTERY	OPERATION_PERFORMANCE	positive
924	306	306:2	I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.		LAPTOP#USABILITY	LAPTOP	USABILITY	neutral
925	306	306:2	I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
926	306	306:3	I play a lot of casual games online, and the touchpad is very responsive.		MOUSE#OPERATION_PERFORMANCE	MOUSE	OPERATION_PERFORMANCE	positive
927	306	306:4	"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does."					
928	306	306:5	I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out.		LAPTOP#PORTABILITY	LAPTOP	PORTABILITY	positive
929	306	306:5	I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
930	306	306:5	I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
931	306	306:6	The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.		DISPLAY#DESIGN_FEATURES	DISPLAY	DESIGN_FEATURES	negative
932	306	306:7	Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.		SOFTWARE#DESIGN_FEATURES	SOFTWARE	DESIGN_FEATURES	neutral
933	3	3:0	I have used both PCs and Macs and I have to say that I really really love my Mac Book Pro.					
934	3	3:1	While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.					
935	3	3:2	Everything from the design to the OS is simple and to the point.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	positive
936	3	3:2	Everything from the design to the OS is simple and to the point.		OS#USABILITY	OS	USABILITY	positive
937	3	3:2	Everything from the design to the OS is simple and to the point.		LAPTOP#USABILITY	LAPTOP	USABILITY	positive
938	3	3:3	LOVE IT LOVE IT LOVE IT!		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
939	312	312:0	It really is perfect for work and play.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
940	312	312:1	I am able to play 720p and 1080p media files just fine with it.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
941	312	312:2	Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
942	312	312:2	Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.		BATTERY#OPERATION_PERFORMANCE	BATTERY	OPERATION_PERFORMANCE	positive
943	312	312:3	The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.		MULTIMEDIA_DEVICES#QUALITY	MULTIMEDIA_DEVICES	QUALITY	negative
944	312	312:4	I upgraded it's RAM to 2GB, I am very happy with it.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
945	312	312:4	I upgraded it's RAM to 2GB, I am very happy with it.		MEMORY#DESIGN_FEATURES	MEMORY	DESIGN_FEATURES	neutral
946	390	390:0	lots of preloaded software.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	positive
947	390	390:1	the only problem is that i had to add 1 gb RAM, the computer was kinda slow.		MEMORY#DESIGN_FEATURES	MEMORY	DESIGN_FEATURES	negative
948	390	390:1	the only problem is that i had to add 1 gb RAM, the computer was kinda slow.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	negative
949	390	390:2	tosiba has a good reputation, my llast computer was an acer.		COMPANY#GENERAL	COMPANY	GENERAL	positive
950	390	390:3	this is starting off good.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
951	389	389:0	What a great little laptop.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
952	389	389:1	Maybe not the cutting edge (Satellite L455D) but it is a workhorse.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	neutral
953	389	389:1	Maybe not the cutting edge (Satellite L455D) but it is a workhorse.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
954	389	389:2	I bought it to use in college and it is perfect.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
955	389	389:3	I dual boot with Linux and that other security-prone OS and it performs flawlessly.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
956	389	389:4	I made a perfect decision when I bought the Toshiba!		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
957	389	389:4	I made a perfect decision when I bought the Toshiba!		COMPANY#GENERAL	COMPANY	GENERAL	positive
958	370	370:0	Excellent product for the money.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
959	370	370:0	Excellent product for the money.		LAPTOP#PRICE	LAPTOP	PRICE	neutral
960	370	370:1	No problems, no lock ups, no disappointments.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
961	370	370:1	No problems, no lock ups, no disappointments.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
962	370	370:2	Not super fancy, but not super expensive either.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	neutral
963	370	370:2	Not super fancy, but not super expensive either.		LAPTOP#PRICE	LAPTOP	PRICE	neutral
964	370	370:3	Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.					
965	370	370:4	Highly recommend for daily use.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
966	370	370:5	We now own two of these, identical.					
967	115	115:0	As an owner of a Toshiba Satalite laptop computer things you should know before you buy.					
968	115	115:1	The Computer itself is a good product but the repair depot stinks.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
969	115	115:1	The Computer itself is a good product but the repair depot stinks.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
970	115	115:2	I have had to send in my laptop three times to get it fixed.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
971	115	115:3	Two of the times was in one month.					
972	115	115:4	I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.					
973	115	115:5	Toshiba does not send any one out unless you have paid extra to have the on site repair done.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
974	115	115:6	I would tell the technician I knew exactly what was wrong with it but they did not listen and I had to go through a bunch of junk to get them to tell me I needed to send the computer in.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
975	115	115:7	This computer that I have has had issues with the keyboard where it lost half the keyboard functions.		KEYBOARD#QUALITY	KEYBOARD	QUALITY	negative
976	115	115:7	This computer that I have has had issues with the keyboard where it lost half the keyboard functions.		KEYBOARD#OPERATION_PERFORMANCE	KEYBOARD	OPERATION_PERFORMANCE	negative
977	115	115:8	As well as having the plug in the computer come loose.		POWER_SUPPLY#QUALITY	POWER_SUPPLY	QUALITY	negative
978	115	115:9	This has happened three times so far.					
979	115	115:10	Two times with in one month.					
980	115	115:11	I am not one to throw things like this around but it is a laptop so carrying it around does seem to mean it will be jerked possibly a little, while driving a car and carrying it into where ever you are using it.					
981	115	115:12	So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good.		POWER_SUPPLY#QUALITY	POWER_SUPPLY	QUALITY	negative
982	115	115:13	It still seems to be a little lose now but so far seems to be hanging in there.		POWER_SUPPLY#QUALITY	POWER_SUPPLY	QUALITY	negative
983	12	12:0	The Mac Book Pro performs flawlessly.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
984	12	12:1	Never had a single problem, and don't have to worry about viruses.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
985	12	12:1	Never had a single problem, and don't have to worry about viruses.		LAPTOP#QUALITY	LAPTOP	QUALITY	positive
986	12	12:2	While I mostly use it for email, internet and gaming, I'm confident all other applications live up to the high standard I've come to appreciate from Mac laptops.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
987	12	12:3	Worth the investment and truly a fine piece of equipment.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
988	168	168:0	Right out of the box, this little netbook did everything I asked of it, including streaming the everyday video you're bound to encounter checking mail and websites (my biggest complaint previously).		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
989	168	168:0	Right out of the box, this little netbook did everything I asked of it, including streaming the everyday video you're bound to encounter checking mail and websites (my biggest complaint previously).		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
990	168	168:1	It even has a great webcam, and Skype works very well.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	positive
991	168	168:1	It even has a great webcam, and Skype works very well.		MULTIMEDIA_DEVICES#GENERAL	MULTIMEDIA_DEVICES	GENERAL	positive
992	168	168:1	It even has a great webcam, and Skype works very well.		SOFTWARE#OPERATION_PERFORMANCE	SOFTWARE	OPERATION_PERFORMANCE	positive
993	168	168:2	The fact that you can spend over $100 on just a webcam underscores the value of this machine.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
994	168	168:3	The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.		OS#GENERAL	OS	GENERAL	neutral
995	168	168:4	I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.		OS#GENERAL	OS	GENERAL	negative
996	168	168:4	I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.		LAPTOP#PRICE	LAPTOP	PRICE	positive
997	168	168:4	I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
998	168	168:4	I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
999	168	168:5	This netbook is a perfect supplementary computer to another laptop or desktop (my wife and I have another laptop), or if you are a user who uses the computer for simple tasks.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
1000	168	168:6	I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).		LAPTOP#PORTABILITY	LAPTOP	PORTABILITY	positive
1001	168	168:6	I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).		BATTERY#OPERATION_PERFORMANCE	BATTERY	OPERATION_PERFORMANCE	positive
1002	168	168:7	Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.					
1003	168	168:8	ASUS has done an outstanding job of evolving their netbooks, and I would recommend this to anyone who both understands their needs and how netbooks can fit them.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
1004	168	168:8	ASUS has done an outstanding job of evolving their netbooks, and I would recommend this to anyone who both understands their needs and how netbooks can fit them.		COMPANY#GENERAL	COMPANY	GENERAL	positive
1005	351	351:0	little short on RAM but you get what you pay for.		MEMORY#DESIGN_FEATURES	MEMORY	DESIGN_FEATURES	neutral
1006	351	351:1	the hinge design forced you to place various connections all around the computer, left right and front.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	negative
1007	351	351:1	the hinge design forced you to place various connections all around the computer, left right and front.		LAPTOP#USABILITY	LAPTOP	USABILITY	negative
1008	351	351:2	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.		PORTS#DESIGN_FEATURES	PORTS	DESIGN_FEATURES	negative
1009	351	351:2	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.		MOUSE#USABILITY	MOUSE	USABILITY	negative
1010	351	351:2	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	negative
1011	351	351:2	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.		LAPTOP#USABILITY	LAPTOP	USABILITY	negative
1012	351	351:3	Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	negative
1013	351	351:3	Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.		LAPTOP#USABILITY	LAPTOP	USABILITY	negative
1014	351	351:4	I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.		OS#GENERAL	OS	GENERAL	positive
1015	351	351:4	I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.		LAPTOP#USABILITY	LAPTOP	USABILITY	negative
1016	351	351:4	I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.		LAPTOP#DESIGN_FEATURES	LAPTOP	DESIGN_FEATURES	negative
1017	351	351:4	I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.		COMPANY#GENERAL	COMPANY	GENERAL	negative
1018	134	134:0	I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
1019	134	134:0	I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1020	134	134:1	The computer was shipped to their repair depot  on june 24 and returned on July 2 seems like a short turn around time except the computer was not repaired when it was returned.		SHIPPING#QUALITY	SHIPPING	QUALITY	positive
1021	134	134:1	The computer was shipped to their repair depot  on june 24 and returned on July 2 seems like a short turn around time except the computer was not repaired when it was returned.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1022	134	134:2	I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.					
1023	134	134:3	They were totally unconcerned that the computer was not correctly repaired in the first place.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1024	134	134:4	The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba.		SHIPPING#QUALITY	SHIPPING	QUALITY	negative
1025	134	134:5	The computer could have been shipped by Priority Mail through the USPS for the same cost and arrived by Noon on Tue.		SHIPPING#QUALITY	SHIPPING	QUALITY	negative
1026	134	134:6	Instead it is sitting in West Verginia waiting for UPS to take two days to send Me a box and Two days for them to ship the computer some 691 miles by air? to Louisville Ky.		SHIPPING#QUALITY	SHIPPING	QUALITY	negative
1027	134	134:7	By Air sounds more like by truck to Me.					
1028	134	134:8	And Toshiba is totally unconcerned.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1029	134	134:9	The reaction of Toshiba is there is nothing you can do about it so just sit back and except the fact that you are powerless and it is mind over matter.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1030	134	134:10	We don't Mind and You don't Matter.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1031	134	134:11	I would not recommend the purchase of this modle of Toshiba Computer or any Toshiba product for that matter.		LAPTOP#GENERAL	LAPTOP	GENERAL	negative
1032	134	134:11	I would not recommend the purchase of this modle of Toshiba Computer or any Toshiba product for that matter.		COMPANY#GENERAL	COMPANY	GENERAL	negative
1033	134	134:12	When it come time for warranty service to Toshiba you don't matter.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1034	112	112:0	Windows Vista makes this computer almost unusable for online service.		OS#GENERAL	OS	GENERAL	negative
1035	112	112:0	Windows Vista makes this computer almost unusable for online service.		LAPTOP#USABILITY	LAPTOP	USABILITY	negative
1036	112	112:1	I've tried going back to XL but there still problems.		LAPTOP#USABILITY	LAPTOP	USABILITY	negative
1037	112	112:2	The technical service for dell is so 3rd world it might as well not even bother.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1038	112	112:3	Just a bunch of idiots who's English as a 5th language is forced at best.		SUPPORT#QUALITY	SUPPORT	QUALITY	negative
1039	112	112:4	I'm all for saving money but Dell needs to step it up.		COMPANY#GENERAL	COMPANY	GENERAL	negative
1040	324	324:0	Good price.		LAPTOP#PRICE	LAPTOP	PRICE	positive
1041	324	324:1	Basic computer.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	neutral
1042	324	324:2	Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	neutral
1043	324	324:3	It has worked fine.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
1044	328	328:0	Handles all my basic media needs easily.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
1045	328	328:1	Can listen to my music and watch my videos with ease and with a great display.		DISPLAY#GENERAL	DISPLAY	GENERAL	positive
1046	328	328:1	Can listen to my music and watch my videos with ease and with a great display.		LAPTOP#USABILITY	LAPTOP	USABILITY	positive
1047	328	328:2	It is speedy when connected wirelessly to any network regardless if the connection is weak or not.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
1048	328	328:2	It is speedy when connected wirelessly to any network regardless if the connection is weak or not.		LAPTOP#CONNECTIVITY	LAPTOP	CONNECTIVITY	positive
1049	328	328:3	It's a great prodcut to handle basic computing needs.		LAPTOP#MISCELLANEOUS	LAPTOP	MISCELLANEOUS	positive
1050	380	380:0	I've had this laptop for about a month now.					
1051	380	380:1	It has served my needs quite nicely for the most part.		LAPTOP#GENERAL	LAPTOP	GENERAL	positive
1052	380	380:2	The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.		MEMORY#DESIGN_FEATURES	MEMORY	DESIGN_FEATURES	positive
1053	380	380:2	The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.		LAPTOP#OPERATION_PERFORMANCE	LAPTOP	OPERATION_PERFORMANCE	positive
1054	380	380:3	The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.					
1055	380	380:4	My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.		PORTS#QUALITY	PORTS	QUALITY	negative
1056	380	380:5	This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.		HARDWARE#QUALITY	HARDWARE	QUALITY	negative
