	review_id	sentence_id	text	target	category	polarity
512	1349391	1349391:0	sometimes i get good food and ok service.	service	SERVICE#GENERAL	neutral
513	1349391	1349391:1	sometimes i get bad food and bad service, sometimes i get good good and bad service.	food	FOOD#QUALITY	negative
514	1349391	1349391:1	sometimes i get bad food and bad service, sometimes i get good good and bad service.	service	SERVICE#GENERAL	negative
515	1349391	1349391:1	sometimes i get bad food and bad service, sometimes i get good good and bad service.	service	SERVICE#GENERAL	negative
516	1349391	1349391:1	sometimes i get bad food and bad service, sometimes i get good good and bad service.	good	FOOD#QUALITY	positive
517	1349391	1349391:2	it is not consistent.	NULL	RESTAURANT#GENERAL	negative
518	1349391	1349391:3	really depends on your luck!			
519	1352948	1352948:0	The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.	dishes	FOOD#STYLE_OPTIONS	positive
520	1352948	1352948:0	The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.	wine	DRINKS#STYLE_OPTIONS	positive
521	1352948	1352948:0	The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.	NULL	SERVICE#GENERAL	positive
522	1352948	1352948:0	The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.	atmosphere	AMBIENCE#GENERAL	positive
523	1352948	1352948:1	And where does Patis go wrong; no where. 	Patis	RESTAURANT#GENERAL	positive
524	1352948	1352948:2	You are not eating haut cuisine with subtle hints of whatever but: Cassuolet, Steake Fritte, Tripe Stew, etc; simple stuff.	NULL	FOOD#STYLE_OPTIONS	positive
525	1352948	1352948:2	You are not eating haut cuisine with subtle hints of whatever but: Cassuolet, Steake Fritte, Tripe Stew, etc; simple stuff.	NULL	FOOD#QUALITY	positive
526	1352948	1352948:3	And evaluated on those terms Pastis is simply wonderful.	Pastis	RESTAURANT#GENERAL	positive
527	1353599	1353599:0	Right off the L in Brooklyn this is a nice cozy place with good pizza.	pizza	FOOD#QUALITY	positive
528	1353599	1353599:0	Right off the L in Brooklyn this is a nice cozy place with good pizza.	place	AMBIENCE#GENERAL	positive
529	1353599	1353599:1	Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).	raddichio	FOOD#QUALITY	negative
530	1353599	1353599:1	Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).	NULL	FOOD#QUALITY	positive
531	1353599	1353599:2	My friend got the mushroom pizza which tasted better.	mushroom pizza	FOOD#QUALITY	positive
532	1353599	1353599:3	The sangria was pretty tasty and good on a hot muggy day.	sangria	DRINKS#QUALITY	positive
533	1353599	1353599:4	Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.	place	RESTAURANT#MISCELLANEOUS	neutral
534	1353599	1353599:5	Overall I would recommend it and go back again.	NULL	RESTAURANT#GENERAL	positive
535	1353599	1353599:6	Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!)			
536	1357554	1357554:0	I started out with a Bombay beer which was big enough for two.	Bombay beer	DRINKS#STYLE_OPTIONS	positive
537	1357554	1357554:1	For dinner I had the chicken tikka-masala and some garlic naan.			
538	1357554	1357554:2	MMmmm... it was delicious.	NULL	FOOD#QUALITY	positive
539	1357554	1357554:3	Service was slow, but the people were friendly.	Service	SERVICE#GENERAL	negative
540	1357554	1357554:3	Service was slow, but the people were friendly.	people	SERVICE#GENERAL	positive
541	1357554	1357554:4	It's a nice place to relax and have conversation.	place	AMBIENCE#GENERAL	positive
542	1357554	1357554:5	I can't wait to go back.	NULL	RESTAURANT#GENERAL	positive
543	1367358	1367358:0	We have lived in Chelsea for two years and have never noticed this restaurant.			
544	1367358	1367358:1	The food is authentic Italian - delicious!	food	FOOD#QUALITY	positive
545	1367358	1367358:2	Pizza is terrific, as is homemade pasta.	Pizza	FOOD#QUALITY	positive
546	1367358	1367358:2	Pizza is terrific, as is homemade pasta.	homemade pasta	FOOD#QUALITY	positive
547	1367358	1367358:3	Ambience is delightful, service impeccable.	Ambience	AMBIENCE#GENERAL	positive
548	1367358	1367358:3	Ambience is delightful, service impeccable.	service	SERVICE#GENERAL	positive
549	1380450	1380450:0	I'm still mad that i had to pay for lousy food.	food	FOOD#QUALITY	negative
550	1380450	1380450:1	The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	hanger steak	FOOD#QUALITY	negative
551	1380450	1380450:1	The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	tuna	FOOD#QUALITY	negative
552	1380450	1380450:2	Service was also horrible and the ambience is not that great.	Service	SERVICE#GENERAL	negative
553	1380450	1380450:2	Service was also horrible and the ambience is not that great.	ambience	AMBIENCE#GENERAL	negative
554	1380450	1380450:3	DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.	NULL	RESTAURANT#MISCELLANEOUS	negative
555	1387314	1387314:0	I go and eat out at many different restaurants and this is one place you have go and try.	place	RESTAURANT#GENERAL	positive
556	1387314	1387314:1	This is my first time writing a review for a restaurant because the food and service was excellent.	food	FOOD#QUALITY	positive
557	1387314	1387314:1	This is my first time writing a review for a restaurant because the food and service was excellent.	service	SERVICE#GENERAL	positive
558	1387314	1387314:2	The filet mignon dish was superb!	filet mignon dish	FOOD#QUALITY	positive
559	1387314	1387314:3	I would defiantly come back here again as one of my top choices.	NULL	RESTAURANT#GENERAL	positive
560	1387314	1387314:4	It's a small cute restaurant.	restaurant	AMBIENCE#GENERAL	positive
561	1390357	1390357:0	I absolutely love this place!!!	place	RESTAURANT#GENERAL	positive
562	1390357	1390357:1	From the street it looks very hidden, and is actually an old warehouse.			
563	1390357	1390357:2	I like the ambience, it's very dark and original.	ambience	AMBIENCE#GENERAL	positive
564	1390357	1390357:3	I came here for my friend's birthday and keep coming back ever since.			
565	1390357	1390357:4	The sushi is amazing!!! 	sushi	FOOD#QUALITY	positive
566	1390357	1390357:5	And amazingly cheap.	NULL	FOOD#PRICES	positive
567	1390357	1390357:6	Big thumbs up!	NULL	RESTAURANT#GENERAL	positive
568	1394712	1394712:0	Very affordable and excellent ambient!	ambient	AMBIENCE#GENERAL	positive
569	1394712	1394712:0	Very affordable and excellent ambient!	NULL	RESTAURANT#PRICES	positive
570	1394712	1394712:1	We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.	beef and noodle soup dishes	FOOD#QUALITY	negative
571	1394712	1394712:2	We were very disappointed.	NULL	FOOD#QUALITY	negative
572	1394712	1394712:3	We won't go to this place again for a good meal.	meal	FOOD#QUALITY	negative
573	1394712	1394712:4	However, I think this place is a good hang out spot.	place	AMBIENCE#GENERAL	positive
574	1394712	1394712:5	Next time, we wouldn't dare ordering anything else other than some simple Asian appetizers and drinks.			
575	1395421	1395421:0	My Girlfriend and I stumbled onto this hopping place the other night and had a great time!	place	RESTAURANT#GENERAL	positive
576	1395421	1395421:1	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	Pizza	FOOD#QUALITY	positive
577	1395421	1395421:1	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	wine	DRINKS#QUALITY	positive
578	1395421	1395421:1	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	service	SERVICE#GENERAL	positive
579	1395421	1395421:1	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	backyard dining area	AMBIENCE#GENERAL	positive
580	1395421	1395421:2	It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.	NULL	AMBIENCE#GENERAL	positive
581	1395421	1395421:3	They tell me they are going to cover the garden in glass for the winter, so i'm looking forward to going there on a snowy night to enjoy it.	NULL	RESTAURANT#MISCELLANEOUS	positive
582	1395421	1395421:4	Check this place out!	place	RESTAURANT#GENERAL	positive
583	1395421	1395421:5	HIGHLY RECOMMENDED!!!!!	NULL	RESTAURANT#GENERAL	positive
584	1398844	1398844:0	First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.	place	AMBIENCE#GENERAL	negative
585	1398844	1398844:1	Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	NULL	AMBIENCE#GENERAL	negative
586	1398844	1398844:2	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.	tables	AMBIENCE#GENERAL	negative
587	1398844	1398844:2	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.	menu	FOOD#STYLE_OPTIONS	neutral
588	1398844	1398844:2	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.	wine list	DRINKS#PRICES	negative
589	1398844	1398844:3	Slightly above average wines start at $70+ with only one selection listed at $30+.	wines	DRINKS#QUALITY	negative
590	1398844	1398844:3	Slightly above average wines start at $70+ with only one selection listed at $30+.	wines	DRINKS#PRICES	negative
591	1398844	1398844:4	Service is not what one would expect from a joint in this price category.	Service	SERVICE#GENERAL	negative
592	1398844	1398844:5	For instance, plates were just dumped on the table, I was handed the wine list upside down, etc.... 	NULL	SERVICE#GENERAL	negative
593	1398844	1398844:6	Somehow working the italian charm with constant mille grazie does not constitute proper service.	service	SERVICE#GENERAL	negative
594	1398844	1398844:7	To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.	food	FOOD#QUALITY	positive
595	1398844	1398844:7	To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.	Teodora	RESTAURANT#GENERAL	negative
596	1404042	1404042:0	To celebrate a birthday, three of us went to Mare anticipating great food.			
597	1404042	1404042:1	Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.	meals	FOOD#QUALITY	negative
598	1404042	1404042:1	Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.	rosemary or orange flavoring	FOOD#QUALITY	negative
599	1404042	1404042:2	Fish was overdone.	Fish	FOOD#QUALITY	negative
600	1404042	1404042:3	Cute place, nice wait staff but would never go there again.	wait staff	SERVICE#GENERAL	positive
601	1404042	1404042:3	Cute place, nice wait staff but would never go there again.	place	AMBIENCE#GENERAL	positive
602	1404042	1404042:3	Cute place, nice wait staff but would never go there again.	place	RESTAURANT#GENERAL	negative
603	1404042	1404042:4	Someone else recommended the dessert - we also left that.	dessert	FOOD#QUALITY	negative
604	1404042	1404042:5	One of us actually liked the expresso - that's it.	expresso	DRINKS#QUALITY	positive
605	1404042	1404042:6	Skip this restaurant, it's a big disappointment.	restaurant	RESTAURANT#GENERAL	negative
606	1410878	1410878:0	Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.	Myagi	RESTAURANT#GENERAL	positive
607	1410878	1410878:1	I've never had bad service and the fish is fresh and delicious.	service	SERVICE#GENERAL	positive
608	1410878	1410878:1	I've never had bad service and the fish is fresh and delicious.	fish	FOOD#QUALITY	positive
609	1410878	1410878:2	Their tuna tartar appetizer is to die for.	tuna tartar appetizer	FOOD#QUALITY	positive
610	1413697	1413697:0	I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.	pizza	FOOD#QUALITY	positive
611	1413697	1413697:1	It is simply amazing.	NULL	FOOD#QUALITY	positive
612	1413697	1413697:2	The place is so cool and the service is prompt and curtious.	service	SERVICE#GENERAL	positive
613	1413697	1413697:2	The place is so cool and the service is prompt and curtious.	place	AMBIENCE#GENERAL	positive
614	1413697	1413697:3	I highly recommend to anyone to give this place a try.	place	RESTAURANT#GENERAL	positive
615	1413697	1413697:4	You will find yourself returning quite often.	NULL	RESTAURANT#GENERAL	positive
616	1413697	1413697:5	P.S. Please don't tell anyone in my family i eat there.			
617	1413697	1413697:6	LOL			
618	1417496	1417496:0	A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.	food	FOOD#QUALITY	positive
619	1417496	1417496:0	A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.	service	SERVICE#GENERAL	positive
620	1417496	1417496:0	A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.	atmosphere	AMBIENCE#GENERAL	positive
621	1417496	1417496:1	No gimmicks here -- the food speaks for itself in its freshness and preparation.	food	FOOD#QUALITY	positive
622	1417496	1417496:2	The dining room is quietly elegant with no music to shout over -- how refreshing!	dining room	AMBIENCE#GENERAL	positive
623	1417496	1417496:3	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.	service	SERVICE#GENERAL	positive
624	1417496	1417496:3	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.	staff	SERVICE#GENERAL	positive
625	1417496	1417496:4	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.	meal	FOOD#QUALITY	positive
626	1417496	1417496:4	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.	restaurant	AMBIENCE#GENERAL	positive
627	1417496	1417496:5	Beautiful experience.	NULL	RESTAURANT#GENERAL	positive
628	1430994	1430994:0	The view is breathtaking the service is top notch... the ambiance is wonderfull.	view	LOCATION#GENERAL	positive
629	1430994	1430994:0	The view is breathtaking the service is top notch... the ambiance is wonderfull.	service	SERVICE#GENERAL	positive
630	1430994	1430994:0	The view is breathtaking the service is top notch... the ambiance is wonderfull.	ambiance	AMBIENCE#GENERAL	positive
631	1430994	1430994:1	The staff offers impeccable service.	staff	SERVICE#GENERAL	positive
632	1430994	1430994:2	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.	Lobster Bisque	FOOD#STYLE_OPTIONS	positive
633	1430994	1430994:3	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.	New England Chowder	FOOD#QUALITY	positive
634	1430994	1430994:3	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.	Lobster Bisque	FOOD#QUALITY	positive
635	1430994	1430994:4	I had Filet Mignon with garlic mash.			
636	1430994	1430994:5	It was divine melts in your mouth.	NULL	FOOD#QUALITY	positive
637	1430994	1430994:6	My boyfriend had Prime Rib it was good .	Prime Rib	FOOD#QUALITY	positive
638	1430994	1430994:7	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 	bottles of Korbett	DRINKS#STYLE_OPTIONS	positive
639	1430994	1430994:8	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 			
640	1430994	1430994:9	It's cuz it's so good you need to taste it!!! 	NULL	FOOD#QUALITY	positive
641	1430994	1430994:10	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!	NULL	RESTAURANT#GENERAL	positive
642	1431154	1431154:0	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.	food	FOOD#QUALITY	positive
643	1431154	1431154:1	If you like spicy food get the chicken vindaloo.	chicken vindaloo	FOOD#QUALITY	positive
644	1431154	1431154:2	It's very spicy but not offensive.	NULL	FOOD#QUALITY	positive
645	1431154	1431154:3	We will definitely go back.	NULL	RESTAURANT#GENERAL	positive
646	1432551	1432551:0	Go to Volare for 1st class service and terrific food.	service	SERVICE#GENERAL	positive
647	1432551	1432551:0	Go to Volare for 1st class service and terrific food.	food	FOOD#QUALITY	positive
648	1432551	1432551:1	The portions are large and the servers always surprise us with a different starter.	portions	FOOD#STYLE_OPTIONS	positive
649	1432551	1432551:1	The portions are large and the servers always surprise us with a different starter.	servers	SERVICE#GENERAL	positive
650	1432551	1432551:2	The wine list is excellent.	wine list	DRINKS#STYLE_OPTIONS	positive
651	1439875	1439875:0	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	food	FOOD#QUALITY	positive
652	1439875	1439875:0	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	selection of wines	DRINKS#STYLE_OPTIONS	positive
653	1439875	1439875:0	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	Chef's tasting menu	FOOD#QUALITY	positive
654	1439875	1439875:1	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	service	SERVICE#GENERAL	positive
655	1439875	1439875:1	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	place	AMBIENCE#GENERAL	negative
656	1439875	1439875:1	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	place	RESTAURANT#MISCELLANEOUS	positive
657	1439875	1439875:2	People dress in suits or evening gowns as well as shirts jeans.			
658	1439875	1439875:3	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	food	FOOD#PRICES	negative
659	1439875	1439875:3	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	prixe fixe tasting menu	FOOD#QUALITY	positive
660	1439875	1439875:3	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	prixe fixe tasting menu	FOOD#PRICES	positive
661	1439875	1439875:3	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	NULL	SERVICE#GENERAL	positive
662	1439875	1439875:4	Recommendations, of course, are required!			
663	1439875	1439875:5	Please be aware that it's CASH or AMEX only!	NULL	RESTAURANT#MISCELLANEOUS	neutral
664	1448587	1448587:0	With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.	food	FOOD#QUALITY	neutral
665	1448587	1448587:0	With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.	lemon salad	FOOD#QUALITY	negative
666	1448587	1448587:1	The menu is very limited - i think we counted 4 or 5 entrees.	menu	FOOD#STYLE_OPTIONS	negative
667	1448587	1448587:2	We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.	grilled branzino	FOOD#QUALITY	negative
668	1448587	1448587:3	The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.	decor	AMBIENCE#GENERAL	neutral
669	1448587	1448587:4	Problem is nothing at Prune is particularly memorable.	Prune	RESTAURANT#GENERAL	negative
670	1448587	1448587:5	No plans to return anytime soon.	NULL	RESTAURANT#GENERAL	negative
671	1451107	1451107:0	This place is so much fun.	place	AMBIENCE#GENERAL	positive
672	1451107	1451107:1	Our family never expected such incredible entertainment in a restaurant.	restaurant	RESTAURANT#GENERAL	positive
673	1451107	1451107:2	This place must have cost the owners afortune to build.			
674	1451107	1451107:3	I think the stuff was better than Disney.			
675	1451107	1451107:4	Our food was great too!	food	FOOD#QUALITY	positive
676	1451107	1451107:5	And really large portions.	portions	FOOD#STYLE_OPTIONS	positive
677	1451107	1451107:6	The staff was the friendliest that have seen in New York.	staff	SERVICE#GENERAL	positive
678	1451107	1451107:7	We will go back every time we are in the City.	NULL	RESTAURANT#GENERAL	positive
679	1451109	1451109:0	If you want something really different than try Jekyll and Hyde.	Jekyll and Hyde	RESTAURANT#GENERAL	positive
680	1451109	1451109:1	It is a lot of fun with live entertainment and all kinds of Disney type special effects.	NULL	AMBIENCE#GENERAL	positive
681	1451109	1451109:2	The food was pretty tradional but it was hot and good with large portions.	food	FOOD#QUALITY	positive
682	1451109	1451109:2	The food was pretty tradional but it was hot and good with large portions.	portions	FOOD#STYLE_OPTIONS	positive
683	1451109	1451109:3	I highly recommend it.	NULL	RESTAURANT#GENERAL	positive
684	1451109	1451109:4	I am going to the mid town location next.			
685	1457607	1457607:0	The place is a lot of fun.	place	AMBIENCE#GENERAL	positive
686	1457607	1457607:1	My six year old loved it.	NULL	RESTAURANT#GENERAL	positive
687	1457607	1457607:2	The characters really make for an enjoyable experience.	characters	AMBIENCE#GENERAL	positive
688	1457607	1457607:3	The food however, is what one might expect.	food	FOOD#QUALITY	negative
689	1457607	1457607:4	It is very overpriced and not very tasty.	NULL	FOOD#QUALITY	negative
690	1457607	1457607:4	It is very overpriced and not very tasty.	NULL	FOOD#PRICES	negative
691	1457607	1457607:5	However, I think Jeckll and Hydes t is one of those places that is fun to do once.	Jeckll and Hydes	RESTAURANT#GENERAL	positive
692	1457607	1457607:6	We had a good time.	NULL	RESTAURANT#GENERAL	positive
693	1459569	1459569:0	Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.	NULL	SERVICE#GENERAL	negative
694	1459569	1459569:1	Service was slow had to wait to order and get food although not crowded.	Service	SERVICE#GENERAL	negative
695	1459569	1459569:2	Drinks way over priced.	Drinks	DRINKS#PRICES	negative
696	1459569	1459569:3	Food was good not great not worth the wait or another visit	Food	FOOD#QUALITY	neutral
697	1459569	1459569:3	Food was good not great not worth the wait or another visit	NULL	RESTAURANT#GENERAL	negative
698	1460715	1460715:0	Great pizza for lunch place.	pizza	FOOD#QUALITY	positive
699	1460715	1460715:1	Service was quick.	Service	SERVICE#GENERAL	positive
700	1460715	1460715:2	The pizza was great.	pizza	FOOD#QUALITY	positive
701	1460715	1460715:3	And it was quick which is very important.	NULL	SERVICE#GENERAL	positive
702	1460715	1460715:4	Have the iced tea.	iced tea	DRINKS#QUALITY	positive
703	1460715	1460715:5	It was wonderful.	NULL	DRINKS#QUALITY	positive
704	1470286	1470286:0	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	fish	FOOD#QUALITY	positive
705	1470286	1470286:0	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	service	SERVICE#GENERAL	positive
706	1470286	1470286:1	Delivery is fast too.	Delivery	SERVICE#GENERAL	positive
707	1470286	1470286:2	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	service	SERVICE#GENERAL	positive
708	1470286	1470286:2	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	seating	SERVICE#GENERAL	positive
709	1470286	1470286:2	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	Delivery	SERVICE#GENERAL	positive
710	1470286	1470286:2	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	sushi	FOOD#QUALITY	positive
711	1470286	1470286:3	A little overpriced but worth it once you take a bite.	NULL	FOOD#PRICES	negative
712	1470286	1470286:3	A little overpriced but worth it once you take a bite.	NULL	FOOD#QUALITY	positive
713	1470334	1470334:0	Growing up in NY, I have eaten my share of bagels.			
714	1470334	1470334:1	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.	bagel	FOOD#QUALITY	positive
715	1470334	1470334:2	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.	bagels	FOOD#QUALITY	positive
716	1470334	1470334:2	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.	bagels	FOOD#STYLE_OPTIONS	positive
717	1470334	1470334:3	They have a huge selection of different cream cheeses and all of their salads are great.	salads	FOOD#QUALITY	positive
718	1470334	1470334:3	They have a huge selection of different cream cheeses and all of their salads are great.	cream cheeses	FOOD#STYLE_OPTIONS	positive
719	1470334	1470334:4	The lox is always fresh too.	lox	FOOD#QUALITY	positive
720	1470334	1470334:5	Highly recommended to all!	NULL	RESTAURANT#GENERAL	positive
721	1471273	1471273:0	I have to agree with the previous reviewer.			
722	1471273	1471273:1	I don't get it either.			
723	1471273	1471273:2	Not impressed with the food.	food	FOOD#QUALITY	negative
724	1471273	1471273:3	Prices too high for this cramped and unappealing resturant.	resturant	RESTAURANT#PRICES	negative
725	1471273	1471273:3	Prices too high for this cramped and unappealing resturant.	resturant	AMBIENCE#GENERAL	negative
726	1471273	1471273:4	Zero ambiance to boot.	ambiance	AMBIENCE#GENERAL	negative
727	1476493	1476493:0	I thought this place was totally overrated.	place	RESTAURANT#GENERAL	negative
728	1476493	1476493:1	Everything we had was good or ok....but definitely nothing great.	NULL	RESTAURANT#GENERAL	neutral
729	1476493	1476493:2	The ambience was nice, but service wasn't so great.	ambience	AMBIENCE#GENERAL	positive
730	1476493	1476493:2	The ambience was nice, but service wasn't so great.	service	SERVICE#GENERAL	negative
731	1476493	1476493:3	When you add it all together, it just doesn't seem worth it to me...especially considering the prices.	NULL	RESTAURANT#GENERAL	negative
732	1476493	1476493:3	When you add it all together, it just doesn't seem worth it to me...especially considering the prices.	NULL	RESTAURANT#PRICES	negative
733	1477631	1477631:0	This is the BEST Shabu-Shabu Restaurant in the Try-State Area.	Shabu-Shabu Restaurant	RESTAURANT#GENERAL	positive
734	1477631	1477631:1	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	food	FOOD#QUALITY	positive
735	1477631	1477631:1	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	feel	AMBIENCE#GENERAL	positive
736	1477631	1477631:2	Thius is a must for anyone who loves Shabu-Shabu.	Shabu-Shabu	FOOD#QUALITY	positive
737	1486041	1486041:0	The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.	atmosphere	AMBIENCE#GENERAL	positive
738	1486041	1486041:1	The owner and staff are all Japanese as well and that adds to the entire ambiance.	owner	RESTAURANT#MISCELLANEOUS	positive
739	1486041	1486041:1	The owner and staff are all Japanese as well and that adds to the entire ambiance.	staff	RESTAURANT#MISCELLANEOUS	positive
740	1486041	1486041:1	The owner and staff are all Japanese as well and that adds to the entire ambiance.	ambiance	AMBIENCE#GENERAL	positive
741	1486041	1486041:2	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.	menu	FOOD#STYLE_OPTIONS	negative
742	1486041	1486041:2	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.	NULL	FOOD#QUALITY	positive
743	1486041	1486041:2	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.	NULL	FOOD#STYLE_OPTIONS	positive
744	1486041	1486041:3	I must give it Yon out of Yon stars!	NULL	RESTAURANT#GENERAL	positive
745	1486041	1486041:4	Taxan delicious!	Taxan	FOOD#QUALITY	positive
746	1486041	1486041:5	Arigato Gozimas Yuka!			
747	1490757	1490757:0	This restaurant was recommended by a local...as a matter of fact, he made the reservation for us and said we would not be disappointed!	NULL	RESTAURANT#GENERAL	positive
748	1490757	1490757:1	We weren't!			
749	1490757	1490757:2	The prices were CHEAP compared to the quality of service and food.	NULL	RESTAURANT#PRICES	positive
750	1490757	1490757:2	The prices were CHEAP compared to the quality of service and food.	service	SERVICE#GENERAL	positive
751	1490757	1490757:2	The prices were CHEAP compared to the quality of service and food.	food	FOOD#QUALITY	positive
752	1490757	1490757:3	We liked it so much, that we will always make it a point to dine here when we visit New York.	NULL	RESTAURANT#GENERAL	positive
753	1496205	1496205:0	Went there for an office lunch.			
754	1496205	1496205:1	The location and ambience is Ok but the food is what makes up for it.	location	LOCATION#GENERAL	neutral
755	1496205	1496205:1	The location and ambience is Ok but the food is what makes up for it.	ambience	AMBIENCE#GENERAL	neutral
756	1496205	1496205:1	The location and ambience is Ok but the food is what makes up for it.	food	FOOD#QUALITY	positive
757	1496205	1496205:2	There is a lot of variety even for people who eat vegetarian like me.	NULL	FOOD#STYLE_OPTIONS	positive
758	1496205	1496205:3	Try green curry with vegetables.	green curry with vegetables	FOOD#QUALITY	positive
759	1496205	1496205:4	The quantity is also very good, you will come out satisfied.	NULL	FOOD#STYLE_OPTIONS	positive
760	1496205	1496205:5	The service is ok, some of the people didn't get what they asked for.	service	SERVICE#GENERAL	neutral
761	1496707	1496707:0	I was there on sat. for my birthday and we had an excellent time.	NULL	RESTAURANT#GENERAL	positive
762	1496707	1496707:1	I had the best ravioli ever.	ravioli	FOOD#QUALITY	positive
763	1496707	1496707:2	The wine the service was very good too.	wine	DRINKS#QUALITY	positive
764	1496707	1496707:2	The wine the service was very good too.	service	SERVICE#GENERAL	positive
765	1496707	1496707:3	Moderate prices.	NULL	RESTAURANT#PRICES	neutral
766	1496707	1496707:4	A little noise but I think that was because of our party!	NULL	AMBIENCE#GENERAL	neutral
